date,state,population,Rtdata,Rtmod,Rtmod_ub,Rtmod_lb
2020-05-02,AP,350933,2.9220634468496445,2.0391741041609444,2.1165697671223493,1.903778082224968
2020-05-03,AP,350933,2.6842710204692635,2.03794854607738,2.1151968594658994,1.902383879609331
2020-05-04,AP,350933,2.5057889224783474,2.0367043035170225,2.113787221996576,1.900969642334424
2020-05-05,AP,350933,2.3447422703870435,2.0354277008123507,2.112331169893233,1.8994820807663613
2020-05-06,AP,350933,1.989554950171708,2.034040692983245,2.1107590410938992,1.8979108418403456
2020-05-07,AP,350933,1.5403036729776618,2.032547400271417,2.109030180938184,1.8962332184163355
2020-05-08,AP,350933,1.1775364691928645,2.0309672418900817,2.107122751086621,1.8944052899676884
2020-05-09,AP,350933,1.3081761707618762,2.029258655048612,2.105012760277828,1.8924231424160505
2020-05-10,AP,350933,1.3385767268619757,2.027354667271971,2.102671917087111,1.8902523419547224
2020-05-11,AP,350933,1.2595528970150869,2.0252755254563857,2.1000552697666066,1.88789023440327
2020-05-12,AP,350933,1.0871893038878364,2.023022034433895,2.097136766231426,1.885308890620401
2020-05-13,AP,350933,1.1901581476429286,2.020534890768652,2.093876049930875,1.8824757538481
2020-05-14,AP,350933,1.3701883010114109,2.01778046267678,2.1010471837215827,1.8793687822267682
2020-05-15,AP,350933,1.168597697378421,2.019161492234653,2.1312910683524087,1.875960119797079
2020-05-16,AP,350933,1.1898518355021506,2.021496537351066,2.29652210326981,1.8722248752053163
2020-05-17,AP,350933,1.6097324526632966,2.034607140457804,2.465574036841515,1.8681354991866312
2020-05-18,AP,350933,2.2277800323764447,2.218218484028617,2.6058915216114835,1.863657634489264
2020-04-08,AM,1991517,2.327116208641629,2.5904707238088127,2.791393993321209,2.406930974091858
2020-04-09,AM,1991517,2.3164615085118823,2.5828008433503524,2.7852704211039163,2.398392129684769
2020-04-10,AM,1991517,1.9771812802609137,2.577231390556116,2.7807688690995294,2.3919165544204866
2020-04-11,AM,1991517,1.821452158926804,2.5729726739172007,2.7778597470423168,2.3872483286727406
2020-04-12,AM,1991517,1.7732967005388482,2.5695197129087166,2.7755642229289657,2.3835877108542816
2020-04-13,AM,1991517,2.1805872995403166,2.5672332295375706,2.773685863627143,2.3810842773039727
2020-04-14,AM,1991517,2.203182100381574,2.565713047483744,2.7724481729156367,2.3793164402191143
2020-04-15,AM,1991517,1.8501289571180333,2.56455696805668,2.7716911588119864,2.3779269026562884
2020-04-16,AM,1991517,2.330173739148176,2.5636209695205068,2.771081826284428,2.376928568726919
2020-04-17,AM,1991517,1.9487322958612536,2.562843497377938,2.770401551795461,2.3761332144675085
2020-04-18,AM,1991517,2.2541966017429296,2.562130663747152,2.769788113681921,2.3753233063762282
2020-04-19,AM,1991517,2.0311210575407546,2.5614236496997007,2.7690600166795423,2.3746456309394963
2020-04-20,AM,1991517,2.2503110096876116,2.560755977041421,2.768311336874429,2.3739790858238683
2020-04-21,AM,1991517,2.5165387368032373,2.560055137956581,2.767436319181053,2.373287510205693
2020-04-22,AM,1991517,3.096249278860212,2.559400521720106,2.7665906984380872,2.372632338713053
2020-04-23,AM,1991517,3.2737861782673607,2.5586579385478414,2.765597788720084,2.3719609552635967
2020-04-24,AM,1991517,2.7254872376622155,2.5577811545590468,2.7643760486938507,2.371181899866346
2020-04-25,AM,1991517,2.873105342791672,2.5561249274084323,2.7478680623100686,2.3702880150617407
2020-04-26,AM,1991517,2.9083780282804423,2.5526939837785427,2.7280788985937816,2.3397669286290474
2020-04-27,AM,1991517,2.783762920076116,2.522741334889905,2.6870448157532696,2.2672888673093974
2020-04-28,AM,1991517,2.3523045497805617,2.4633430170428623,2.663737346006251,2.089392862664627
2020-04-29,AM,1991517,2.047584754808379,2.3287735504598053,2.5655393018269783,1.9426160292491697
2020-04-30,AM,1991517,1.9766099679910625,2.10305220649768,2.4237882540239086,1.8451411672434548
2020-05-01,AM,1991517,1.8965981419706448,1.944391431517476,2.3780722650832242,1.7788655001105238
2020-05-02,AM,1991517,1.7777541991931394,1.8396950042784541,2.340001147390129,1.7324993862766604
2020-05-03,AM,1991517,1.8120059847119647,1.7685882087618041,2.239198508239952,1.6963226724827405
2020-05-04,AM,1991517,1.8216468645241883,1.7184836258662068,2.013101810128684,1.6720112532821052
2020-05-05,AM,1991517,1.9337567972153185,1.6820377500551436,1.8610473521256887,1.6482286443962588
2020-05-06,AM,1991517,1.9750120944244831,1.6591394923779563,1.7584954348143924,1.621083332867206
2020-05-07,AM,1991517,1.6915688536950753,1.6428537375359198,1.7055193046511192,1.5956528249349606
2020-05-08,AM,1991517,1.4969321108277418,1.6282263474584442,1.696672931744751,1.5813771224309483
2020-05-09,AM,1991517,1.4935844551446682,1.6145207894636395,1.6663693496559349,1.5735121826788134
2020-05-10,AM,1991517,1.6559467667796215,1.6057112283007668,1.6541393913834712,1.5669213120364467
2020-05-11,AM,1991517,1.5944075065776355,1.5990837691715307,1.6474085286409004,1.5556055921270742
2020-05-12,AM,1991517,1.692559276901369,1.5940372000375622,1.641771063370942,1.5424285243058318
2020-05-13,AM,1991517,1.7917901113374417,1.5900394070053934,1.6368610654800404,1.5305631409896183
2020-05-14,AM,1991517,1.774848765446721,1.585922947187218,1.632446224873695,1.5187683897831326
2020-05-15,AM,1991517,1.5187843203658933,1.5819537473273468,1.6283248354166755,1.5117655961052026
2020-05-16,AM,1991517,1.3909547934672426,1.57793256232082,1.624317478431575,1.5064229472703792
2020-05-17,AM,1991517,1.4443356388689952,1.5740028873230019,1.6203214513632491,1.5016135322930195
2020-05-18,AM,1991517,1.3924268820649903,1.5700763094240862,1.616258698967117,1.4970025646271423
2020-03-27,BA,12098867,1.3965018410033607,2.142444506688539,2.478379407538748,1.5637259089542797
2020-03-28,BA,12098867,2.502038187360063,2.1119338472997717,2.4777375529905523,1.5533555983986314
2020-03-29,BA,12098867,2.0994809179334664,2.108784386428473,2.462055334882982,1.5533798915791142
2020-03-30,BA,12098867,2.293016314205215,2.099541221395172,2.451378254991094,1.5497701917950808
2020-03-31,BA,12098867,2.2506932364595365,2.0805569161346806,2.4211767062914413,1.5390291141104608
2020-04-01,BA,12098867,2.2146972012703503,2.051733145618853,2.416310895937766,1.5226083151200642
2020-04-02,BA,12098867,2.8186697254767434,1.9994282498114404,2.4071665003474716,1.5154560033472788
2020-04-03,BA,12098867,2.200259559371828,1.9810386089730256,2.3542141120100566,1.5118800054983703
2020-04-04,BA,12098867,2.1583763557391005,1.89499907161423,2.3321131066199,1.5000610989347134
2020-04-05,BA,12098867,2.338639899349896,1.7758017995029864,2.2909382397919886,1.4861494721079642
2020-04-06,BA,12098867,2.4520228974790217,1.6875640031202233,2.187977744644299,1.4802103457091902
2020-04-07,BA,12098867,2.20879674583213,1.6170307168726856,2.084895835361789,1.4760361305055605
2020-04-08,BA,12098867,1.633156768928048,1.5806780347963316,2.0237139304585217,1.4724895160029516
2020-04-09,BA,12098867,1.5702901806731664,1.5487682049972364,1.9102594360626293,1.4673193932062651
2020-04-10,BA,12098867,1.4887807360623655,1.5316105825287931,1.7696442295527626,1.4617422285825432
2020-04-11,BA,12098867,1.2399879497656836,1.5147816575729969,1.6731246931980572,1.4545659849736048
2020-04-12,BA,12098867,1.0183149199857693,1.5069863942479125,1.6025845542621842,1.4458615018319754
2020-04-13,BA,12098867,1.1167090475847503,1.4934721608392447,1.569004669966919,1.4381961985448148
2020-04-14,BA,12098867,1.2167127598405294,1.4845856115766642,1.559240748940217,1.4290500378878797
2020-04-15,BA,12098867,1.1353555316555783,1.4800262497442431,1.5536879475318472,1.4211363227489917
2020-04-16,BA,12098867,1.3003501022941633,1.4779839477547945,1.5444258579838983,1.413035159938778
2020-04-17,BA,12098867,1.706948726895577,1.4766548944093083,1.5439040780741162,1.4070753673186414
2020-04-18,BA,12098867,1.7014056450694688,1.4730055708005592,1.5439164716960323,1.4013814109174445
2020-04-19,BA,12098867,1.5670527030634855,1.4718897306568952,1.5437252531922805,1.3966778238490922
2020-04-20,BA,12098867,2.0001717935364414,1.4680485388977478,1.543585716735277,1.3936879012254797
2020-04-21,BA,12098867,2.023882849638545,1.4689211071170345,1.5435381351028317,1.3904310596799463
2020-04-22,BA,12098867,1.8790987318222143,1.4686569477581068,1.546836001903038,1.3886313718997687
2020-04-23,BA,12098867,1.761567248115553,1.468686276688964,1.5477403146661377,1.3876500736499415
2020-04-24,BA,12098867,1.6647870700695837,1.4685005916269245,1.5428954945273132,1.3868841086084616
2020-04-25,BA,12098867,1.672974536757026,1.4684314967276184,1.5428001640335247,1.3861919207108355
2020-04-26,BA,12098867,1.3329649295493236,1.4683271990600515,1.5430396371925768,1.385861389347968
2020-04-27,BA,12098867,1.2479220016154935,1.4682807628436412,1.5430676768984497,1.3851835517128577
2020-04-28,BA,12098867,1.2290083495955266,1.468184880126392,1.5432177321970002,1.384823577980614
2020-04-29,BA,12098867,1.1550902473711997,1.468159085477552,1.5428749131139887,1.3844337218435174
2020-04-30,BA,12098867,1.3614542167362995,1.4680534744004832,1.5429907108880228,1.3843005488207034
2020-05-01,BA,12098867,1.26103712966159,1.4679885437107916,1.5430333053355567,1.384090514757269
2020-05-02,BA,12098867,1.3075872354562033,1.4687935318455376,1.5430561760934995,1.3838309143471978
2020-05-03,BA,12098867,1.473407213865917,1.4678809594257525,1.543064080435261,1.383770518716413
2020-05-04,BA,12098867,1.5159157619581205,1.4693680745829094,1.5432567389904728,1.3837400110980045
2020-05-05,BA,12098867,1.3529436951730631,1.4703945464665609,1.5523846348376262,1.3836721208109672
2020-05-06,BA,12098867,1.398251188606669,1.4704191818125434,1.563042973156072,1.383593429788112
2020-05-07,BA,12098867,1.366534926783456,1.4755813017700776,1.5936745485033972,1.3834894657550203
2020-05-08,BA,12098867,1.2025377107376496,1.4849874312176792,1.7418225997831418,1.3941042092880385
2020-05-09,BA,12098867,1.2928514615224862,1.4991076947385542,1.8551806046612025,1.4064918088065732
2020-05-10,BA,12098867,1.2600408746783,1.571741875874069,1.9273258997066112,1.4415963122194362
2020-05-11,BA,12098867,1.43908898476365,1.7575521401645515,1.971151059939682,1.489828001612599
2020-05-12,BA,12098867,1.8403865007371505,1.912631593777028,2.048202587519905,1.5866045930713244
2020-05-13,BA,12098867,2.330544335662493,2.025288910396316,2.1253833674522684,1.7943310119449287
2020-05-14,BA,12098867,2.1856887656315958,2.0936384497447067,2.1970744749315343,1.9458495258356543
2020-05-15,BA,12098867,2.3810364017302827,2.1559412823041817,2.2713437402220182,2.0245812086133017
2020-05-16,BA,12098867,3.0456906729923165,2.195464955326305,2.3197707563528502,2.0382119366953235
2020-05-17,BA,12098867,2.8875534577754784,2.2293127802729664,2.3739276447410536,2.0458914933017347
2020-05-18,BA,12098867,2.4585611192922574,2.255380471530524,2.425648807950555,2.051148684810153
2020-04-08,CE,6536086,1.95507067784958,2.2938188952625334,2.5700972666222195,2.0295600068679263
2020-04-09,CE,6536086,1.4825121533741692,2.2730333587459963,2.4265774611386983,1.987703920967992
2020-04-10,CE,6536086,1.5253732472518768,2.2570615914239487,2.419084806883464,1.9583967176613704
2020-04-11,CE,6536086,1.5122278767510695,2.2374843824138453,2.4186488959754726,1.940397793573116
2020-04-12,CE,6536086,2.131539859107047,2.230593228309833,2.418196263542547,1.928727474865244
2020-04-13,CE,6536086,1.890070855428372,2.2256829109505984,2.4176417445006324,1.9181607694523404
2020-04-14,CE,6536086,2.2687420058356285,2.205734053143694,2.4176399908796924,1.90694003746952
2020-04-15,CE,6536086,2.4235868592447467,2.2039185960812624,2.4172474659627814,1.8992120037837
2020-04-16,CE,6536086,2.7983249455317742,2.1307870758821226,2.4065284543870367,1.8963445270705976
2020-04-17,CE,6536086,2.3974779690432766,2.0799960720639463,2.299450035239333,1.8926404102892915
2020-04-18,CE,6536086,1.8101211516584044,2.0221888860865858,2.285837843491654,1.8898514902775525
2020-04-19,CE,6536086,2.2149604263395046,1.9846660140895032,2.2040411813792042,1.8881729756380223
2020-04-20,CE,6536086,2.06300950527314,1.9553704774009133,2.168038039476346,1.8867268668026496
2020-04-21,CE,6536086,2.2116874853429174,1.9340071105284504,2.1442003728861962,1.8855372665942642
2020-04-22,CE,6536086,1.7797197293283389,1.9221592349773573,2.122488336629564,1.8844626928207544
2020-04-23,CE,6536086,1.976227396369412,1.9115370487914929,2.0844063934658785,1.8835519481685576
2020-04-24,CE,6536086,2.263119633556049,1.9051354511850973,2.0384188229286964,1.8807767252754424
2020-04-25,CE,6536086,1.7651987716791857,1.9004062842290883,1.9889216440897068,1.8769504507667465
2020-04-26,CE,6536086,1.822782485436249,1.897059816899332,1.9547378683301648,1.8744837363112072
2020-04-27,CE,6536086,1.7541655464990669,1.8951693678833108,1.931171260343012,1.8720778256602548
2020-04-28,CE,6536086,1.5272848755942852,1.8925990325024824,1.9211037566488591,1.8700386517922296
2020-04-29,CE,6536086,1.2299690278212083,1.8916172604232668,1.9208401197929543,1.8682498746459824
2020-04-30,CE,6536086,0.8576467053810141,1.8887989701148176,1.920536831652592,1.8671017210202887
2020-05-01,CE,6536086,2.2213626513296285,1.888034390596824,1.9201855762934728,1.8658548235906904
2020-05-02,CE,6536086,1.9468836243539545,1.887135374906564,1.919799966951218,1.8636867338977832
2020-05-03,CE,6536086,1.9206609395869103,1.8864376205676725,1.9194301294485203,1.86161354770619
2020-05-04,CE,6536086,2.9671523066607133,1.8856129621808564,1.9189675715189631,1.8597889005638504
2020-05-05,CE,6536086,3.0195884587793684,1.884584037540625,1.9185119617437745,1.858514787525205
2020-05-06,CE,6536086,2.759311642563768,1.883830890093152,1.9179641771134457,1.8574606803710343
2020-05-07,CE,6536086,1.8313967959325608,1.8831815038171065,1.917348841089325,1.856483623648644
2020-05-08,CE,6536086,1.901814013478192,1.8825011583719604,1.9167213742610305,1.8555934522939168
2020-05-09,CE,6536086,1.6875878213981166,1.8816416494711468,1.9095069376674183,1.8547330531181183
2020-05-10,CE,6536086,1.0905002766993168,1.880602794441084,1.908744593209278,1.852046132623428
2020-05-11,CE,6536086,1.434223237310894,1.8797489118099744,1.90790910363124,1.849842902591068
2020-05-12,CE,6536086,1.7942639252404569,1.878833315660532,1.9070023268761285,1.8488861834109969
2020-05-13,CE,6536086,1.6803783127887433,1.8778150510689744,1.9060066675171865,1.84786385950492
2020-05-14,CE,6536086,1.439924128346528,1.876718074823672,1.9048889291270945,1.846768578464553
2020-05-15,CE,6536086,1.7933821813481476,1.875504582180521,1.9036724796894744,1.8455772245445188
2020-05-16,CE,6536086,2.0344558263693227,1.8741850381318008,1.9023247529286385,1.8442853387296363
2020-05-17,CE,6536086,1.8719203943121587,1.872733803459269,1.9008447860400748,1.8428691706900733
2020-05-18,CE,6536086,1.4306681212429848,1.8711501748875947,1.8992209849864952,1.8413348665618583
2020-03-29,ES,3692516,3.53926284196549,2.907142402316122,3.1554693427878977,2.789145498166647
2020-03-30,ES,3692516,3.419071002159415,2.8073738091205085,3.0421044177313856,2.6969301823720824
2020-03-31,ES,3692516,2.9824343074954367,2.7525393143915924,3.004550904266486,2.6341490252547413
2020-04-01,ES,3692516,2.4077667190962515,2.7115653838109264,2.9680419651081174,2.5867111218308008
2020-04-02,ES,3692516,2.067103577141724,2.6771095366809297,2.9431201854658697,2.5528601619629843
2020-04-03,ES,3692516,1.877209633459452,2.6549189367100574,2.926785956056336,2.5300787525602706
2020-04-04,ES,3692516,1.6740870357758175,2.6397715239821635,2.9148880538909907,2.5130161000803573
2020-04-05,ES,3692516,1.8637888671137568,2.6250038275324004,2.9065192551818715,2.501001250475172
2020-04-06,ES,3692516,1.9157735848252355,2.618352594772932,2.8512066808417225,2.491797151809437
2020-04-07,ES,3692516,2.1548010642610227,2.6116293918186866,2.8248066892699777,2.4657025868227733
2020-04-08,ES,3692516,2.2310102925788047,2.607438149337185,2.7807971181671816,2.461445248855938
2020-04-09,ES,3692516,2.3003585118336622,2.6031158291602394,2.7784340988569096,2.428557279333256
2020-04-10,ES,3692516,2.122416187480587,2.6009664076220145,2.7680168837503207,2.426321373092064
2020-04-11,ES,3692516,2.335701980893942,2.598055457417741,2.761654659694109,2.3395970946028024
2020-04-12,ES,3692516,3.0902731721197583,2.586259821643593,2.760773989851672,2.16721285957298
2020-04-13,ES,3692516,3.6490850330855014,2.563450374788935,2.7205773042297405,1.9489781221822828
2020-04-14,ES,3692516,2.8874432642219756,2.531652277309024,2.6766506881689915,1.8063804219542268
2020-04-15,ES,3692516,2.776777491446792,2.277326205905997,2.587805097452184,1.7104204390989
2020-04-16,ES,3692516,2.5659603257158423,2.0145211114321064,2.453793654333336,1.6443772654168989
2020-04-17,ES,3692516,1.9308643586309555,1.8420587421455907,2.2260918842970745,1.598025576415394
2020-04-18,ES,3692516,1.4992776202389737,1.7258152974145489,1.982392961255925,1.5633766001637084
2020-04-19,ES,3692516,0.9801140914731014,1.6474790816064329,1.8233227048504403,1.541111371959373
2020-04-20,ES,3692516,1.1140878469024198,1.5928982033468142,1.717079702662882,1.5262289574812071
2020-04-21,ES,3692516,1.2552927153154538,1.5555962572149866,1.6419111940543352,1.5112870729618153
2020-04-22,ES,3692516,1.0973993657631222,1.5292537418424428,1.5880985637515133,1.4992016186425774
2020-04-23,ES,3692516,1.2536369552026894,1.5094586092719295,1.5519308102526392,1.4844690766633055
2020-04-24,ES,3692516,1.250924578593493,1.4965989709588294,1.531400437481199,1.4717706052532122
2020-04-25,ES,3692516,1.5800488907932713,1.487096216417172,1.5217845833225945,1.4617450258081703
2020-04-26,ES,3692516,2.0172259216939343,1.4800246285445529,1.5159212286409485,1.4531498554278135
2020-04-27,ES,3692516,1.74893665247743,1.4742353583522358,1.5109119537145523,1.448118150140391
2020-04-28,ES,3692516,1.9230180612195,1.4701534147411894,1.5057361837392076,1.4435370510224663
2020-04-29,ES,3692516,1.8969270617226428,1.4668674425823522,1.5025678908235642,1.4390960153227623
2020-04-30,ES,3692516,1.74376386030076,1.4645523146450137,1.5003043075541516,1.4357285189324531
2020-05-01,ES,3692516,1.4950848044009608,1.4627175315400895,1.4985545466939874,1.4331524405511271
2020-05-02,ES,3692516,1.1679863183398946,1.4612250921743222,1.4971609133808093,1.4311540175219422
2020-05-03,ES,3692516,1.1460011135275436,1.4600142118268769,1.496013772965719,1.4297983077980498
2020-05-04,ES,3692516,1.1429683425561008,1.4590189524397237,1.495059713626302,1.4286920507376002
2020-05-05,ES,3692516,1.1905450343729322,1.4581780666955242,1.4942465684038848,1.4277695676002995
2020-05-06,ES,3692516,1.2260521560418178,1.4574404925402182,1.4935337311232852,1.4269759156177335
2020-05-07,ES,3692516,1.2461431101365614,1.4567668202279114,1.4928769647962026,1.4262645943667775
2020-05-08,ES,3692516,1.2544207977497135,1.456138930714646,1.4922435181417577,1.4256092881911506
2020-05-09,ES,3692516,1.3085068110334137,1.4555095150288893,1.4916400824988014,1.424997715056505
2020-05-10,ES,3692516,1.3297440144953536,1.4549011188075818,1.4909162533378295,1.4243327944415385
2020-05-11,ES,3692516,1.4301259908397908,1.45433766066834,1.4904915751099783,1.4238797461473254
2020-05-12,ES,3692516,1.5575630741971045,1.4537575726839451,1.4898709009619882,1.4232235275641538
2020-05-13,ES,3692516,1.5889451846480718,1.4531256520562073,1.4891587322010145,1.4226084002487354
2020-05-14,ES,3692516,1.435589269398831,1.4524853376925924,1.4884750373365032,1.4219874910820722
2020-05-15,ES,3692516,1.4322790363142994,1.4518282508482825,1.487775215172526,1.4213558029470184
2020-05-16,ES,3692516,1.4701257115258006,1.4511481232450238,1.4870467058868573,1.4207008120286881
2020-05-17,ES,3692516,1.631047346035311,1.4504244664382728,1.4862795075659618,1.420016710526295
2020-05-18,ES,3692516,1.5329836842389637,1.4496739862006984,1.4854744698053168,1.4193037004641669
2020-04-04,GO,5606764,2.2493667560309123,1.5024543365861809,1.5568423594117602,1.4667126439646545
2020-04-05,GO,5606764,3.4343817905413454,1.4992957378071887,1.5463527415487066,1.4638132845528
2020-04-06,GO,5606764,2.5738953546110883,1.4967909906808834,1.544572815445081,1.461707538920963
2020-04-07,GO,5606764,2.4767257608849094,1.4960551092726917,1.5433430322193449,1.4600419816939152
2020-04-08,GO,5606764,2.56498671035781,1.49312241213012,1.5420757877034996,1.4586678429087672
2020-04-09,GO,5606764,2.370895371043344,1.4930567925259557,1.5410195118702803,1.4576145598986043
2020-04-10,GO,5606764,1.6583589910673482,1.4924844785606657,1.5401852131088742,1.4565465993005078
2020-04-11,GO,5606764,1.6196177494467978,1.4914766153756869,1.5467852109265268,1.4559646713868228
2020-04-12,GO,5606764,1.5128188632058028,1.4929835838107026,1.5439890474439528,1.4547658977118998
2020-04-13,GO,5606764,1.4883177255789972,1.492306801048203,1.5491839662736249,1.4550877331769323
2020-04-14,GO,5606764,1.3432001935613072,1.4918710721686148,1.534008623397089,1.4550714263374411
2020-04-15,GO,5606764,1.1999932149848498,1.4876203840724047,1.5338441972961152,1.4473508275764435
2020-04-16,GO,5606764,1.388059150566897,1.4883538379662409,1.5354008054322033,1.4507082145893966
2020-04-17,GO,5606764,1.1052082978008566,1.4892287891028997,1.533417449291722,1.4536017852450147
2020-04-18,GO,5606764,1.1609038365457678,1.4894750336701672,1.5330547248233564,1.4541769347517204
2020-04-19,GO,5606764,1.0041836489228626,1.4905250744940033,1.5341573239636572,1.4540775321614792
2020-04-20,GO,5606764,1.031851811020886,1.4898989496841664,1.5331583147273036,1.4487480450611332
2020-04-21,GO,5606764,1.3970188361337097,1.4890995044846436,1.5328732391874709,1.4510630973925784
2020-04-22,GO,5606764,1.4430313992786912,1.4890117238623235,1.533176971501772,1.4536494430254767
2020-04-23,GO,5606764,1.3125538049177146,1.4888480891168232,1.5332801443607968,1.4524303449112337
2020-04-24,GO,5606764,1.340937731825647,1.4889512725305682,1.5359467846225068,1.453076154853838
2020-04-25,GO,5606764,1.563848801780891,1.488874703508932,1.5330111380187603,1.453359194244415
2020-04-26,GO,5606764,1.8171005900756445,1.4888732810561538,1.5346321662992404,1.4535906285659417
2020-04-27,GO,5606764,1.762298001645622,1.4889109673868368,1.5310985027069726,1.4534416129546872
2020-04-28,GO,5606764,1.7698040683685718,1.4890094077170408,1.5325475563439976,1.4534237672517103
2020-04-29,GO,5606764,1.6352355883573508,1.4887833235670689,1.5374161599233869,1.453494069015182
