date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-05-05,ES,189,4064052,218.40236117352302,225.78512380336144,212.52601022538,2368.012671326041,
2020-05-06,ES,174,4064052,229.90863294435792,237.39323157984526,223.7273555576814,2765.640910048924,
2020-05-07,ES,274,4064052,242.093371316008,250.07692714460202,235.71361356003482,3225.627022732567,
2020-05-08,ES,254,4064052,254.62149845505024,263.487526054269,247.92434383165303,3756.1233759280876,
2020-05-09,ES,170,4064052,268.22716521871865,277.2156697102015,260.95305216758,4372.0942246859995,
2020-05-10,ES,187,4064052,282.2089020977911,291.8845248474637,274.33339200102216,5084.181347803822,
2020-05-11,ES,220,4064052,297.0806239666606,307.29429412708225,288.4198608714846,5897.325522307428,
2020-05-12,ES,268,4064052,312.5877766799913,323.5301639007697,303.11674419218565,6817.8806430385275,
2020-05-13,ES,314,4064052,328.56569259309316,340.5165223307937,318.3367823914458,7834.813647345399,
2020-05-14,ES,412,4064052,345.5888541391056,358.19947884323034,333.6776444606059,8969.172361857934,
2020-05-15,ES,385,4064052,363.4875670957273,376.7674513699427,350.4254235393268,10224.695524425388,
2020-05-16,ES,397,4064052,382.23864955833534,396.83482853530006,367.99003934082083,11598.877325346368,
2020-05-17,ES,149,4064052,401.67069652544336,418.2710267617195,385.8230998888242,13086.580947111272,
2020-05-18,ES,413,4064052,422.2474118487004,441.75322213421083,404.4562507954802,14686.696187007938,
2020-05-19,ES,536,4064052,443.96024126973197,466.6358172269732,423.94866323384076,16367.263618217317,
2020-05-20,ES,802,4064052,466.81724343817353,492.66462285034544,444.3359165054778,18078.132547877507,
2020-05-21,ES,383,4064052,491.0050347087183,520.0330842789949,465.27326637256766,19769.944999516392,
2020-05-22,ES,642,4064052,516.4307523931486,548.8643458579998,487.1421680642065,21449.279801700548,
2020-03-12,GO,3,7116143,0.0,0.0,0.0,0.0,
2020-03-13,GO,0,7116143,0.4634534567488693,0.6978628800272906,0.27510250321153623,0.4634534567488693,
2020-03-14,GO,1,7116143,0.8628709479571685,1.1641823029847536,0.5617933810983466,0.8628709479571685,
2020-03-15,GO,0,7116143,1.142481700723463,1.5666661378722369,0.7863799124851477,1.142481700723463,
2020-03-16,GO,5,7116143,1.3724372556404858,1.8951201046061608,0.9560339452273284,1.3724372556404858,
2020-03-17,GO,1,7116143,1.5995124863163417,2.320341325033418,1.1337622853993,1.5995124863163417,
