date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-14,SC,2,6747229,0.7045240998369393,0.9019762153885684,0.4932392491047526,0.7045240998369393,NA
2020-03-15,SC,1,6747229,1.3460543234855933,1.7123268040737971,1.049037475153248,1.3460543234855933,NA
2020-03-16,SC,0,6747229,1.9034731899711328,2.516490841232562,1.4794948907208922,1.9034731899711328,NA
2020-03-17,SC,0,6747229,2.5050338115417405,3.4761980680012297,1.8593438769171404,2.5050338115417405,NA
2020-03-18,SC,5,6747229,3.1888102193258603,4.7808909962368915,2.240298798392645,3.1888102193258603,NA
2020-03-19,SC,6,6747229,4.1158030000993975,6.563671560420097,2.591768007256364,4.1158030000993975,NA
2020-03-20,SC,15,6747229,5.249472132489373,9.055407111733293,3.013958900440739,5.249472132489373,NA
2020-03-21,SC,17,6747229,6.68916975753454,11.394080172413965,3.4982011907564106,6.68916975753454,NA
2020-03-22,SC,11,6747229,8.522768749676093,13.94421078135535,4.042221117868039,8.522768749676093,NA
2020-03-23,SC,13,6747229,10.82934349270655,16.295865418999895,4.656046368821045,10.85724639973436,NA
2020-03-24,SC,18,6747229,13.278364823695018,17.80898727482677,5.3649813625526415,13.752727132094341,NA
2020-03-25,SC,17,6747229,14.699683385163635,18.421251072445187,6.179368446538177,17.321287505728787,NA
2020-03-26,SC,23,6747229,15.27593745681492,18.87640043541861,7.104442251324987,21.91658840248516,NA
2020-03-27,SC,7,6747229,16.405876588385627,19.290099160996554,8.177558590746793,28.04457282346128,NA
2020-03-28,SC,18,6747229,17.232009449239584,21.088355459853076,9.408180371730792,35.87755305717915,NA
2020-03-29,SC,3,6747229,17.969271454743133,21.30136215549893,10.831889974387526,45.90033318126317,NA
2020-03-30,SC,12,6747229,18.93245377070484,21.984797462944783,12.466882938306815,58.73310423172744,NA
2020-03-31,SC,8,6747229,19.908471981987653,22.95339202762495,13.747496524017908,75.14379661674408,NA
2020-04-01,SC,10,6747229,20.96582551964753,24.439771895210114,15.288691286001935,96.09031298631037,NA
2020-04-02,SC,23,6747229,22.01588054336718,26.6197028677066,17.088690193835877,122.996288422171,NA
2020-04-03,SC,13,6747229,23.34133643870632,27.62523559795056,18.128736610572275,157.11498640518542,NA
2020-04-04,SC,42,6747229,24.60287612544755,28.32162308515162,19.214085952669087,200.21866082989632,NA
2020-04-05,SC,20,6747229,25.965888207324358,31.872090905783395,20.380990579441182,255.13663716704536,NA
2020-04-06,SC,33,6747229,27.38072875294818,33.51654554479239,21.62209756833822,325.0935880073398,NA
2020-04-07,SC,25,6747229,28.878768136281465,34.334929338613016,22.93446177425357,414.16698453973925,NA
2020-04-08,SC,35,6747229,30.45472543565662,35.92474183816668,24.322950747608715,527.54598838453785,NA
2020-04-09,SC,149,6747229,32.096251709675485,37.34706229007674,25.801490143116173,671.8106298281064,NA
2020-04-10,SC,23,6747229,33.830757413642175,38.99261085269312,27.368051057610806,855.2832992447127,NA
2020-04-11,SC,9,6747229,35.676552831823365,40.80686162834683,29.0753612332682,1088.4607365667198,NA
2020-04-12,SC,40,6747229,37.516044737806475,42.75366856809372,30.73609118690905,1384.5470583840238,NA
2020-04-13,SC,28,6747229,39.515594719593146,44.82641479354045,32.64648990036879,1760.0925347370762,NA
2020-04-14,SC,19,6747229,41.620536157005574,47.01407116713453,34.63293039690183,2235.813787044683,NA
2020-04-15,SC,24,6747229,43.847755131259795,49.31257959082836,36.73036338076622,2825.457882458142,NA
2020-04-16,SC,37,6747229,46.19179897407354,51.72356807962679,39.234844025971015,3563.3714918640276,NA
2020-04-17,SC,34,6747229,48.664142017488395,54.252669158640394,42.392420526031046,4487.170711847358,NA
2020-04-18,SC,10,6747229,51.28195725322018,56.91233883768424,45.31444547478607,5639.667715089508,NA
2020-04-19,SC,42,6747229,54.038441259212654,59.68011481940368,48.01359829092205,7071.155957515091,NA
2020-04-20,SC,32,6747229,57.11524059466269,62.60178983998333,50.8720738921195,8839.34580117675,NA
2020-04-21,SC,26,6747229,60.182969264129724,65.64695428576877,53.90551584239477,11008.272884332173,NA
2020-04-22,SC,20,6747229,63.41703115092698,69.05124271262595,57.10541333482399,13645.61300898556,NA
2020-04-23,SC,50,6747229,66.82125403858666,72.4138845476759,60.510057252094676,16817.659882894826,NA
2020-04-24,SC,37,6747229,70.41096856709659,76.00297603923973,64.10684828631413,20581.16555854825,NA
2020-04-25,SC,25,6747229,74.18864421968502,79.60977532484495,67.92258813854593,24971.349960624215,NA
2020-04-26,SC,96,6747229,78.27773818683094,83.52135183934158,71.96114582178367,29986.05825524787,NA
2020-04-27,SC,134,6747229,82.45593493243138,87.62102585830357,76.24302079607094,35567.20417220736,NA
2020-04-28,SC,448,6747229,86.87862545660994,91.91573554911214,80.78057602030971,41582.39940521788,NA
2020-04-29,SC,88,6747229,91.48662330094092,96.46051510522786,85.5752701724202,44584.48634394639,NA
2020-04-30,SC,231,6747229,96.3374973074495,101.42594357220145,90.6377282642582,47249.49989250307,NA
2020-05-01,SC,-196,6747229,101.45731024178505,106.40135118394913,95.96247478661314,50995.5608313384,NA
2020-05-02,SC,236,6747229,106.83377981786836,111.56378471690182,101.7084290646986,50914.62596534421,NA
2020-05-03,SC,152,6747229,112.6329558060191,117.05040954353449,107.80027709897828,49195.82145173275,NA
2020-05-04,SC,98,6747229,118.756546496397,122.93600047716696,114.24559164822115,48132.25516161101,NA
2020-05-05,SC,156,6747229,125.09595425254973,129.3331978367761,120.61169456991794,46302.088935322245,NA
2020-05-06,SC,116,6747229,131.8981106980455,136.09597600364685,127.2784303447728,41859.88380210044,NA
2020-05-07,SC,169,6747229,139.03379323944924,143.34052216573437,134.07338768720604,38434.90669511216,NA
2020-05-08,SC,121,6747229,146.79092677554996,151.11737751134666,141.18353790373772,41136.4053303025,NA
2020-05-09,SC,153,6747229,154.7108838902003,159.4191481132949,148.84320853318908,39894.60573018635,NA
2020-05-10,SC,58,6747229,162.77633590995427,168.54314553336278,156.68513921689885,37056.69011376179,NA
2020-05-11,SC,94,6747229,171.20157710187044,177.30330866528453,164.9810199936016,34355.54456786983,NA
2020-05-12,SC,198,6747229,180.21190678263446,187.66315597894211,173.56966646046342,30411.60971575097,NA
2020-05-13,SC,86,6747229,189.53466296176742,198.86167265061204,182.74813446768883,26065.973958498198,NA
2020-05-14,SC,459,6747229,199.54155207237721,210.57696314395318,192.41202641781098,22067.34684577645,NA
2020-05-15,SC,216,6747229,210.16037496885318,222.54503202480748,202.12053300382576,20055.103693743808,NA
2020-05-16,SC,109,6747229,221.41816240913602,234.74065797476558,212.33540303702446,17956.8796246071,NA
2020-05-17,SC,98,6747229,233.1937092057709,247.59847493770872,222.99258079607625,16175.329496355049,NA
2020-05-18,SC,377,6747229,245.70710883076322,261.17911698497267,233.9186596137441,14182.744269812883,NA
2020-05-19,SC,214,6747229,259.0422817790393,275.55958182441645,245.37056609381224,12187.470116685,NA
2020-05-20,SC,81,6747229,272.8607236723648,291.16076501668095,257.3738674700978,10455.004107236564,NA
2020-05-21,SC,110,6747229,287.29488330662195,307.6286198045245,269.95344010108204,9325.333138571275,NA
2020-05-22,SC,668,6747229,302.5238711597345,325.04720920692205,283.070644791568,7812.5130258148765,NA
2020-05-23,SC,220,6747229,318.2482781671688,344.12130094021586,296.7727748527808,6537.7949009710055,NA
2020-05-24,SC,79,6747229,334.76082669103783,364.29571610170547,311.12351839445597,5466.503873416612,NA
2020-05-25,SC,195,6747229,352.1272800509738,385.6311002699051,326.1363743865073,4568.01178596299,NA
2020-05-26,SC,147,6747229,370.3726957491941,408.1907622645667,342.1062728824453,3815.6261266911492,NA
2020-05-27,SC,350,6747229,389.7670438963768,432.03820592822717,358.84314888309007,3186.331835327517,NA
2020-05-28,SC,615,6747229,410.62077626849856,457.2557060507605,376.1723016837203,2660.4523876027515,NA
2020-05-29,SC,527,6747229,432.5665993703691,483.91044495529184,394.14142045104853,2397.308679766188,NA
2020-05-30,SC,237,6747229,455.3245165357856,512.0801409121505,412.8604747352183,2056.842771178111,NA
2020-05-31,SC,235,6747229,479.2838384293167,541.7002763215338,432.44378577820737,1721.5383686225061,NA
2020-06-01,SC,453,6747229,504.2475646465657,572.5002832230216,452.9275548116977,1441.0184868318954,NA
2020-06-02,SC,152,6747229,530.5900453141805,605.2853282211789,474.3425791380064,1206.3531859688428,NA
2020-06-03,SC,361,6747229,557.8858957206817,640.2561004044022,496.7368126226216,1010.0469629827617,NA
2020-06-04,SC,481,6747229,586.6898478565117,677.182840202594,520.1490247551124,845.8187107875708,NA
2020-06-05,SC,282,6747229,617.1902072998782,716.1635232303508,544.6244372142264,708.410914388272,NA
2020-06-06,SC,415,6747229,649.2821354742616,757.30120800018085,570.2082147844882,593.4261485149273,NA
2020-03-07,SP,-3,34146712,0,0,0,0,NA
2020-03-08,SP,0,34146712,0.4380373539384259,0.6561868868848806,0.23481091828764625,0.4380373539384259,NA
2020-03-09,SP,0,34146712,0.7803424825080291,1.166375864040333,0.4469764361995089,0.7803424825080291,NA
2020-03-10,SP,0,34146712,1.0842716883132923,1.6228131319656665,0.6176100432116134,1.0842716883132923,NA
2020-03-11,SP,0,34146712,1.3835413301626307,2.0756049943024726,0.8052252611588286,1.3835413301626307,NA
2020-03-12,SP,1,34146712,1.7157416384780906,2.5609028496965927,1.0318950428113849,1.7157416384780906,NA
2020-03-13,SP,0,34146712,2.115648587662519,3.0794931312418434,1.3210068320706032,2.115648587662519,NA
2020-03-14,SP,1,34146712,2.6006533996062418,3.6961998860699694,1.6737562197506877,2.6006533996062418,NA
2020-03-15,SP,0,34146712,3.1566783243463217,4.530025772885635,2.1047454998419965,3.1566783243463217,NA
2020-03-16,SP,4,34146712,3.83591544113082,5.459085213179662,2.6973385064813735,3.83591544113082,NA
2020-03-17,SP,1,34146712,4.710721749589312,6.5594142645853655,3.3819714302936754,4.710721749589312,NA
2020-03-18,SP,18,34146712,5.795532602329999,8.134114152872279,4.244552374341272,5.795532602329999,NA
2020-03-19,SP,1,34146712,7.058719120883612,10.038113804516335,5.338262043417959,7.058719120883612,NA
2020-03-20,SP,63,34146712,8.580271509590991,12.430660094779878,6.800295231620918,8.580271509590991,NA
2020-03-21,SP,0,34146712,10.398765076948637,15.360871931147985,8.535069070120754,10.398765076948637,NA
2020-03-22,SP,235,34146712,12.531816744491973,18.84422922638374,10.410761636652241,12.531816744491973,NA
2020-03-23,SP,114,34146712,15.282717539835662,23.009250702524167,12.817768451603653,15.282717539835662,NA
2020-03-24,SP,65,34146712,18.7333392564206,28.568349816060305,15.642741962714933,18.7333392564206,NA
2020-03-25,SP,-364,34146712,22.964595851839103,36.39651148475912,18.9132509429526,22.964595851839103,NA
2020-03-26,SP,13,34146712,28.27830765504845,46.14996230125257,23.07804382461369,28.27830765504845,NA
2020-03-27,SP,26,34146712,34.387529299224674,58.62318305379547,28.101456098764142,34.387529299224674,NA
2020-03-28,SP,183,34146712,41.9516716069933,74.50343007251392,34.005423558387925,41.9516716069933,NA
2020-03-29,SP,45,34146712,51.06316003811797,94.72674740918949,41.05195772650672,51.06316003811797,NA
2020-03-30,SP,-123,34146712,62.27985029636662,120.38126043015279,49.44528745001234,62.27985029636662,NA
2020-03-31,SP,170,34146712,76.27615619907175,135.47024184918106,59.0534581473444,76.27615619907175,NA
2020-04-01,SP,109,34146712,93.92826835718051,158.77382932722492,70.60048099184797,93.92826835718051,NA
2020-04-02,SP,128,34146712,116.14812276224664,169.2779272415954,83.97207852224274,116.14812276224664,NA
2020-04-03,SP,155,34146712,138.92357196648183,187.75114929970303,99.91280939981121,142.45382557109463,NA
2020-04-04,SP,124,34146712,158.15000945865415,187.38279502988303,118.59282955956198,173.87531032868546,NA
2020-04-05,SP,38,34146712,170.47753622392932,197.7287858987336,140.59158600252368,212.23769244405747,NA
2020-04-06,SP,104,34146712,183.9031925201019,219.6018050454665,159.49843073543119,259.1888427415046,NA
2020-04-07,SP,312,34146712,197.8968147480201,234.07252180429958,168.1489023780701,319.089695990975,NA
2020-04-08,SP,337,34146712,206.71786752044358,241.87805297437416,176.0699487514511,392.8094856712703,NA
2020-04-09,SP,242,34146712,215.97858133398728,249.22904837785848,185.3786106034463,483.58483416758975,NA
2020-04-10,SP,231,34146712,224.82241118859008,249.84727581039013,195.51610756513924,595.3098333985149,NA
2020-04-11,SP,54,34146712,234.80397818816726,256.15535441047064,206.1358920211977,732.7160576857608,NA
2020-04-12,SP,115,34146712,246.08014820217167,265.6123419487544,217.4287202664592,900.3046356463278,NA
2020-04-13,SP,74,34146712,257.95564003262575,276.79239216375174,229.36855509105285,1101.4904748620834,NA
2020-04-14,SP,189,34146712,270.7735460132045,289.2297980459236,241.94714968802344,1347.5870195575067,NA
2020-04-15,SP,613,34146712,284.56920073448435,302.67825343821187,255.23164763835808,1648.5450711713863,NA
2020-04-16,SP,381,34146712,299.2087283454667,317.004809392531,269.2127665278384,2017.6974382021729,NA
2020-04-17,SP,437,34146712,314.6264247965688,332.1741331918505,284.0009251852258,2479.1968614759217,NA
2020-04-18,SP,369,34146712,330.7072125697929,348.13559072620797,299.62048004635034,3035.397095794195,NA
2020-04-19,SP,133,34146712,347.8695806695235,364.90241757364083,316.0370761840113,3714.182042513836,NA
2020-04-20,SP,166,34146712,365.6276170024571,382.4657586993335,333.6455596381066,4543.577882305031,NA
2020-04-21,SP,278,34146712,384.27096878843986,400.8937452847716,352.09312250094393,5556.394884607621,NA
