date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-05-17,MT,9,578994,17.42332149128041,20.059684737271176,15.065354962343367,712.1134966468144,2.9118535827140217
2020-05-18,MT,19,578994,19.415872267100944,22.31247904194554,16.760436838754597,788.2089946332053,2.8852773256778232
2020-05-19,MT,16,578994,21.516587014383784,24.82050901497828,18.179690267046933,870.6033237144417,2.858949865067318
2020-05-20,MT,25,578994,23.81494777116757,27.60984476905469,19.71848212422016,959.3813461307127,2.8329035092125427
2020-05-21,MT,46,578994,26.468773149001322,31.391345940589762,21.386453772500715,1054.516554934135,2.8000596799023243
2020-05-22,MT,20,578994,29.244655888227353,35.51321376674575,23.194860643327946,1155.8441460469758,2.7720654371936555
2020-05-23,MT,25,578994,32.59385506836081,39.93187796556453,25.15458870477895,1263.0309882096624,2.750599693011595
2020-05-24,MT,64,578994,36.45847886884864,44.8957700600714,27.278589925487147,1336.9824593891788,2.723988137499107
2020-05-25,MT,29,578994,40.5274297667379,50.4704677774601,29.580046675399213,1267.2445427371847,2.69758570548301
2020-05-26,MT,46,578994,44.83616749011229,56.8922820922668,32.07373399982016,1180.17275645904,2.6734111327593566
2020-05-27,MT,48,578994,49.58808945371973,64.56749350561866,34.775400499023554,1138.5883499936458,2.6526438999546404
2020-05-28,MT,43,578994,54.92481978770407,73.49411408628691,37.70126456913108,1108.8274068392948,2.6326615963052133
2020-05-29,MT,37,578994,60.76612519102973,83.63820613709328,40.9158230368798,1197.28169776829,2.612838623879519
2020-05-30,MT,31,578994,67.15393508964323,95.15923637589106,44.44115038013739,1224.7653832054202,2.593170486966556
2020-05-31,MT,24,578994,74.29892629431356,108.23633870350378,48.1858511269839,1275.9883519643672,2.57362236003231
2020-06-01,MT,48,578994,82.36594436619336,123.07175078872363,52.20450861048694,1280.3435064998805,2.5542126182138576
2020-06-02,MT,34,578994,91.14258960729954,139.89117425262376,56.55257121093784,1287.0333176807114,2.53353090478163
2020-06-03,MT,59,578994,101.22613456220358,158.9437133454617,61.25603760836644,1358.2324130246702,2.5120125507461144
2020-06-04,MT,87,578994,111.92477350335376,180.5074243369149,66.32413866722031,1369.210673986554,2.490666430092765
2020-06-05,MT,62,578994,123.72198307373066,204.8883009379354,71.79908567067419,1386.0773320370745,2.469487795039706
2020-06-06,MT,44,578994,136.72128081436472,231.82198805722595,77.83817072044445,1392.3787305963626,2.4485099842117
2020-03-14,MS,2,895603,0,0,0,0,NA
2020-03-15,MS,0,895603,0.5965440069941887,0.7224572761175337,0.3332967139897377,0.5965440069941887,NA
2020-03-16,MS,2,895603,0.8716680596847379,1.1857648200189912,0.7137266767244526,0.8716680596847379,NA
2020-03-17,MS,2,895603,1.0634094691749043,1.5216151071993127,0.8471407532351776,1.0634094691749043,NA
2020-03-18,MS,1,895603,1.1826723815429665,1.7714418327317536,0.9457778355029056,1.1826723815429665,NA
2020-03-19,MS,1,895603,1.2692514706428035,2.0711650068811203,1.0102518944594197,1.2692514706428035,NA
2020-03-20,MS,3,895603,1.3358911701224918,2.2811339236242736,1.0605273903021804,1.3358911701224918,NA
2020-03-21,MS,3,895603,1.385619156160065,2.491585956836896,1.1028248343418758,1.385619156160065,NA
2020-03-22,MS,5,895603,1.4268181596013805,2.5812744064249697,1.1401143388092372,1.4268181596013805,NA
2020-03-23,MS,0,895603,1.4638026435726486,2.499764134830626,1.1747931395062663,1.4638026435726486,NA
2020-03-24,MS,3,895603,1.4990113617732987,2.4645694764910626,1.2081923390370608,1.4990113617732987,NA
2020-03-25,MS,0,895603,1.5315489576043817,2.460810858728037,1.240926761927084,1.5315489576043817,NA
2020-03-26,MS,1,895603,1.563426972429839,2.474560954015433,1.2735942598452652,1.563426972429839,NA
2020-03-27,MS,1,895603,1.5951576201213058,2.4989565229995065,1.306542101975512,1.5951576201213058,NA
2020-03-28,MS,1,895603,1.6274845278320769,2.5299363715673997,1.3399250430116854,1.6274845278320769,NA
2020-03-29,MS,4,895603,1.6607138505477452,2.5651031744784314,1.3739814589468236,1.6607138505477452,NA
2020-03-30,MS,7,895603,1.7004416724453133,2.6026385143967654,1.4087108248921745,1.7004416724453133,NA
2020-03-31,MS,1,895603,1.731710689806322,2.6328096858509404,1.4440087788406393,1.731710689806322,NA
2020-04-01,MS,1,895603,1.7684034314837571,2.664607337712563,1.4791368610883382,1.7684034314837571,NA
2020-04-02,MS,0,895603,1.8058901575282271,2.6978431165254406,1.5119472039997668,1.8058901575282271,NA
2020-04-03,MS,5,895603,1.8442123929425256,2.7310693863740743,1.545631834220078,1.8442123929425256,NA
2020-04-04,MS,0,895603,1.8816476594236533,2.7606310690199583,1.5795064162234769,1.8816476594236533,NA
2020-04-05,MS,0,895603,1.920725078726408,2.795629521016931,1.6138534069749688,1.920725078726408,NA
2020-04-06,MS,1,895603,1.9626154343380042,2.8643975617085116,1.6494822385325243,1.9626154343380042,NA
2020-04-07,MS,4,895603,2.0070243022525744,2.9386619593266388,1.6853768707394263,2.0070243022525744,NA
2020-04-08,MS,0,895603,2.055850572201257,2.9978302593824813,1.721781009264655,2.055850572201257,NA
2020-04-09,MS,0,895603,2.099722373408863,3.046012235683235,1.7605690385852606,2.099722373408863,NA
2020-04-10,MS,1,895603,2.1416839528235667,3.117749537109936,1.7985367319302423,2.1416839528235667,NA
2020-04-11,MS,2,895603,2.1843754988920043,3.2069315314695053,1.839438210848904,2.1843754988920043,NA
2020-04-12,MS,0,895603,2.2256059802735515,3.2999179346135086,1.8832774801677281,2.2256059802735515,NA
2020-04-13,MS,4,895603,2.269577385312158,3.3963434422133667,1.9245119969317768,2.269577385312158,NA
2020-04-14,MS,0,895603,2.3130492148377764,3.494659955162862,1.9668641736171841,2.3130492148377764,NA
2020-04-15,MS,6,895603,2.3630375454223205,3.573628019989058,2.009738512195597,2.3630375454223205,NA
2020-04-16,MS,7,895603,2.4132289417237307,3.6509650059706,2.054388744477638,2.4132289417237307,NA
2020-04-17,MS,3,895603,2.4704300206725813,3.7450193986223548,2.0985373754244527,2.4704300206725813,NA
2020-04-18,MS,14,895603,2.5300007729463525,3.8467711546400047,2.1373196049503527,2.5300007729463525,NA
2020-04-19,MS,2,895603,2.5923643339125286,3.9901407400372095,2.173889298007793,2.5923643339125286,NA
2020-04-20,MS,2,895603,2.659321127706037,4.124606850451991,2.211154242213236,2.659321127706037,NA
2020-04-21,MS,1,895603,2.7228068916466253,4.179208057533743,2.24911443756669,2.7228068916466253,NA
2020-04-22,MS,1,895603,2.7862944853939537,4.183335457571985,2.2877698840681218,2.7862944853939537,NA
2020-04-23,MS,5,895603,2.8453388042326555,4.1807509419351065,2.327149280611996,2.8453388042326555,NA
2020-04-24,MS,12,895603,2.905695301640371,4.1846821822186815,2.3673398908490704,2.905695301640371,NA
