date,state,population,Rtdata,Rtmod,Rtmod_ub,Rtmod_lb
2020-04-24,PA,8690745,2.158098185930952,1.9403288383897503,2.260549475004608,1.850665020888363
2020-04-25,PA,8690745,1.7841485265434611,1.9059277755570592,2.1193789909251097,1.8449958781011664
2020-04-26,PA,8690745,1.880720757174482,1.8798245781391767,2.0231834714928523,1.8408876465813324
2020-04-27,PA,8690745,1.8308809394899672,1.8614278540716929,1.960399785433797,1.8360688443154285
2020-04-28,PA,8690745,1.8922738486888948,1.8513363548159798,1.9115735777167469,1.83009459766906
2020-04-29,PA,8690745,1.7661865463348247,1.8422183902147489,1.879665534874714,1.822920527959476
2020-04-30,PA,8690745,1.6580891242988731,1.8358337654082504,1.870126064353264,1.8168159300189304
2020-05-01,PA,8690745,1.7461268334761533,1.831183156429708,1.8604938802634468,1.8115828615974727
2020-05-02,PA,8690745,1.7976168672949726,1.8285397988726968,1.8557855840276023,1.8058649522446053
2020-05-03,PA,8690745,1.9232308245584488,1.8263800475424128,1.8549745733760719,1.802680220440568
2020-05-04,PA,8690745,1.7910228426407355,1.8252059480526484,1.8543368021939053,1.8001886643438891
2020-05-05,PA,8690745,1.7767048681370516,1.8223112264274048,1.853016332103208,1.7969543306127136
2020-05-06,PA,8690745,1.8080006966144304,1.82091218864506,1.8517908903042384,1.7939946291514408
2020-05-07,PA,8690745,1.6508926831721378,1.8198045734069328,1.8508934047785588,1.7915077025435666
2020-05-08,PA,8690745,1.6364537090256177,1.8187032898757345,1.8498741162262733,1.7894922178329022
2020-05-09,PA,8690745,1.6193008631392731,1.817682246011244,1.848943998733004,1.7877919702135412
2020-05-10,PA,8690745,1.8787189701401117,1.8166027137843068,1.8479831907059376,1.7862986206409812
2020-05-11,PA,8690745,1.9446985836919444,1.8154642345713308,1.8469603969619668,1.7849246110854362
2020-05-12,PA,8690745,2.0100561691122225,1.8142939856060656,1.8458896796881428,1.7836085782207682
2020-05-13,PA,8690745,1.980828328022808,1.8131011517417321,1.844745944400612,1.7823097482461163
2020-05-14,PA,8690745,1.7944243765182202,1.811873030310247,1.8435320968615043,1.780990880013523
2020-05-15,PA,8690745,1.7073880910212331,1.810569113915384,1.8422140335044368,1.7796220832964096
2020-05-16,PA,8690745,1.2527430841413971,1.8091657344152656,1.84077181515346,1.7781820392755183
2020-05-17,PA,8690745,1.7159007765904428,1.8076547460841497,1.839206304119482,1.776655672725072
2020-05-18,PA,8690745,1.6969744119992658,1.8060115269531627,1.8374895097330328,1.7750145196666156
2020-04-06,PB,4039277,3.1210834668290355,2.129565100819629,2.467456659912588,2.047730846931685
2020-04-07,PB,4039277,2.9314751846863847,2.1293348058246786,2.4758433361578103,2.0423743401288017
2020-04-08,PB,4039277,3.2179447772578196,2.1262099623626893,2.4766627370386685,2.037118447691738
2020-04-09,PB,4039277,3.0373174019385623,2.12340508543058,2.4740381916814664,2.0338300736338555
2020-04-10,PB,4039277,3.1922144558078163,2.119126208564714,2.3983353762876467,2.031274560886562
2020-04-11,PB,4039277,2.6856053775675885,2.117981193756153,2.323971824202497,2.029647475832594
2020-04-12,PB,4039277,1.9989631758668007,2.1191481865704147,2.3240241149508063,2.0284552471693136
2020-04-13,PB,4039277,2.229803931124021,2.116420821419245,2.3237780625940028,2.027164080206469
2020-04-14,PB,4039277,1.8508118887585088,2.1158105478256344,2.228364300803088,2.018544810781804
2020-04-15,PB,4039277,1.9930270597452358,2.113290276079013,2.2281490652355886,2.0179459405515043
2020-04-16,PB,4039277,1.5618880074727253,2.112808296288625,2.2278112340179352,2.00990461647758
2020-04-17,PB,4039277,1.4606310356907322,2.1125783375398868,2.227674603578014,1.9803618871506723
2020-04-18,PB,4039277,1.6693164584817255,2.112376599565037,2.2271686173341365,1.9600426254881296
2020-04-19,PB,4039277,1.7141013610877331,2.1121592782645084,2.227106471613372,1.9459759106532468
2020-04-20,PB,4039277,1.9195980148416485,2.1118813428619063,2.2267903142085914,1.9377367617357253
2020-04-21,PB,4039277,2.053447101631097,2.111479060601533,2.2265446762792287,1.9352202413549773
2020-04-22,PB,4039277,2.2413876863533018,2.1113099451191744,2.226270014800547,1.9334401154910883
2020-04-23,PB,4039277,2.2080883558948265,2.1098629262648734,2.226075590375607,1.93214450948473
2020-04-24,PB,4039277,2.327093491540053,2.1070429723181103,2.2221866829287715,1.9272836981147587
2020-04-25,PB,4039277,2.181787931910048,2.099740044059259,2.219597524797748,1.8987492738618976
2020-04-26,PB,4039277,2.3393153978299943,2.089325328104376,2.217030737032351,1.8774917941762501
2020-04-27,PB,4039277,2.301832553878056,2.07504224158294,2.209424634970893,1.8608806538772205
2020-04-28,PB,4039277,2.2581688660873,2.04969327325672,2.1668603755527767,1.8453093226098545
2020-04-29,PB,4039277,2.32433224012696,2.005570330989454,2.1322837721493206,1.8255589586569512
2020-04-30,PB,4039277,1.9096382055099959,1.932476195491104,2.095803476278176,1.8239772865972281
2020-05-01,PB,4039277,1.9302392227229783,1.8856514749028663,2.039353506986826,1.8099185819673407
2020-05-02,PB,4039277,1.77932174838653,1.856928053911051,1.9906403236763728,1.7977700828862933
2020-05-03,PB,4039277,1.7426057912933497,1.8345329482860884,1.9287893015461743,1.7906029433997563
2020-05-04,PB,4039277,1.7797304450149096,1.8212075573302124,1.8818724513804737,1.782121173069418
2020-05-05,PB,4039277,1.72529596228569,1.8087424596295445,1.8518110413129398,1.7704891489303485
2020-05-06,PB,4039277,1.7288383518916852,1.7997747938188362,1.84257429010914,1.7655975043869057
2020-05-07,PB,4039277,1.6675379547574647,1.7933351848592862,1.8350237423503724,1.7575548099366087
2020-05-08,PB,4039277,1.6254392248931815,1.7889667178530209,1.829484521929808,1.748666875878398
2020-05-09,PB,4039277,1.639233751923982,1.7853481863860283,1.8285391662311496,1.7432106587259242
2020-05-10,PB,4039277,1.628808386605691,1.781358476325126,1.8276583797236383,1.7375458634642915
2020-05-11,PB,4039277,1.6886927074053513,1.7791293322005215,1.826866724095692,1.7332700983850184
2020-05-12,PB,4039277,1.8668709911883048,1.7772028340891397,1.8260839104686144,1.7299981709140269
2020-05-13,PB,4039277,1.8696415543834743,1.7758830343621437,1.8253151099304028,1.7274069374625225
2020-05-14,PB,4039277,1.8121577275803105,1.774936222012701,1.8244789958727008,1.7253898727839
2020-05-15,PB,4039277,1.830769081481276,1.7739232544136794,1.8236149188338,1.7237467250464618
2020-05-16,PB,4039277,1.8813453479693192,1.772841599149738,1.8226757036141767,1.7222998446734699
2020-05-17,PB,4039277,1.886766883304016,1.7717403364932598,1.8216788347415624,1.7209614706545668
2020-05-18,PB,4039277,1.7350921663565635,1.7706012340729211,1.8205802777011384,1.7196663025070331
2020-03-23,PR,11516840,2.7212760979522668,3.0717609228062384,3.4898539689251,2.8256568458688016
2020-03-24,PR,11516840,2.6227368531677206,3.0139772573682286,3.4415233670499688,2.7601023290389968
2020-03-25,PR,11516840,2.2575334084718857,2.963685440930928,3.3821652817332484,2.714736383784847
2020-03-26,PR,11516840,2.1568810306884214,2.916802986773188,3.3683733382396985,2.6711229311361766
2020-03-27,PR,11516840,1.8477976879469729,2.909881104444297,3.3505671335886764,2.6556966980686663
2020-03-28,PR,11516840,1.6165915750879043,2.897922685697826,3.3371977350784023,2.642387565599752
2020-03-29,PR,11516840,2.0648571874360484,2.8878859241197645,3.3309120716561265,2.631485788591491
2020-03-30,PR,11516840,2.0181954695156925,2.8826766306384046,3.3260727346813868,2.622855890933128
2020-03-31,PR,11516840,2.3245066670855854,2.8405804781150135,3.2323375533622967,2.5890678567013268
2020-04-01,PR,11516840,3.0200250861505067,2.8012159092176576,3.1799518112136744,2.0774236695837995
2020-04-02,PR,11516840,2.9494928149903576,2.7161165416867328,3.1281608217654058,1.747808441155806
2020-04-03,PR,11516840,2.447266026244381,2.304977213487295,2.897818861721536,1.5380685953353188
2020-04-04,PR,11516840,2.1006826334571964,1.88855082565836,2.6050835498762797,1.3999745459505075
2020-04-05,PR,11516840,1.9032123951254325,1.6163002532696988,2.41710814120164,1.3007881456007544
2020-04-06,PR,11516840,1.8257614090805203,1.4389468211952825,1.9424360648868304,1.2184034649364968
2020-04-07,PR,11516840,1.3344241362922244,1.3079851450057935,1.6320866994334056,1.1606387128600215
2020-04-08,PR,11516840,1.188241519813524,1.2235413232557557,1.4308642010990404,1.0511658676858526
2020-04-09,PR,11516840,1.321821349220839,1.1691332363726632,1.3125018015636063,0.9844625020569197
2020-04-10,PR,11516840,1.1445743911460138,1.129608093342874,1.254065567138948,0.9164179100309426
2020-04-11,PR,11516840,1.090937176987537,1.0992207468093036,1.197260604174884,0.871707783857873
2020-04-12,PR,11516840,0.8216810165785247,1.0797812023249411,1.1719940291282949,0.8412360984387264
2020-04-13,PR,11516840,0.7974593480481915,1.0614033461201051,1.1535306239507843,0.8179587617285657
2020-04-14,PR,11516840,0.8423922828074469,1.0481038666043174,1.1402627893707078,0.8000155333354866
2020-04-15,PR,11516840,0.9012000751483076,1.0384951999871264,1.130227019490408,0.7860709261056356
2020-04-16,PR,11516840,1.0180532219198408,1.0300376077445847,1.1226700984846778,0.7749411958410757
2020-04-17,PR,11516840,0.9600388346686024,1.0250815219825151,1.1169209686022432,0.7664110086398539
2020-04-18,PR,11516840,0.9843544785880348,1.0218958878769135,1.1125263249014443,0.7595669860605252
2020-04-19,PR,11516840,1.029461845323412,1.0194252744524381,1.1091586406861862,0.7540064726492327
2020-04-20,PR,11516840,0.9291489675989806,1.016466771935116,1.1065868264000145,0.7639195183283107
2020-04-21,PR,11516840,0.7730464847980876,1.0150250290515783,1.1045885772349189,0.7742414963540454
2020-04-22,PR,11516840,0.694195189114735,1.013901658202478,1.1029988137305968,0.7989120656091462
2020-04-23,PR,11516840,0.6936279476536913,1.0135865256700014,1.1019448372360106,0.8280788761442845
2020-04-24,PR,11516840,0.7788214058962779,1.0146117268460018,1.1111432204546734,0.8522180354430461
2020-04-25,PR,11516840,1.0371709433421876,1.0144288041486322,1.1260273575943769,0.8939852625127005
2020-04-26,PR,11516840,1.3536511182718234,1.017006135748968,1.1879489628133495,0.9113885704115288
2020-04-27,PR,11516840,1.4538094951994989,1.0186592197192113,1.245624426017276,0.9213287815636084
2020-04-28,PR,11516840,1.5071993430368036,1.018591902232963,1.2802596569055755,0.9208543901085824
2020-04-29,PR,11516840,1.5866473240777188,1.0183128477776742,1.3122189887930658,0.9205060274191864
2020-04-30,PR,11516840,1.4739102877080532,1.0181132756695992,1.3412391446977807,0.9285628972741616
2020-05-01,PR,11516840,1.2414515874911949,1.0186716961296851,1.3676706165844776,0.928311002785522
2020-05-02,PR,11516840,0.9843128601029246,1.0185443473831348,1.3909928338377302,0.9280915400230799
2020-05-03,PR,11516840,0.8829075791927891,1.0198046831471594,1.4085029091499868,0.9298411266796159
2020-05-04,PR,11516840,0.8374392864751415,1.0246217511321971,1.4215407835870009,0.9296778912254926
2020-05-05,PR,11516840,0.8805299548336305,1.031653631009271,1.4313448477349595,0.9391137314978338
2020-05-06,PR,11516840,1.0950051397410123,1.046865816121678,1.4390375334537784,0.948357907538165
2020-05-07,PR,11516840,1.1038848677252329,1.0708691212554975,1.4484068734727389,0.9692929802728074
