UF,Cod,Date,indGeneral,O1,O2,O3,O4,C1,C2
ES,32,18-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,19-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,20-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,21-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,22-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,23-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,24-May-2020 00:00:00,31.7460317460317,0,1,0.25,0,0.571428571428571,0.0833333333333333
ES,32,25-May-2020 00:00:00,29.3650793650794,0,1,0.25,0,0.428571428571429,0.0833333333333333
ES,32,26-May-2020 00:00:00,29.3650793650794,0,1,0.25,0,0.428571428571429,0.0833333333333333
ES,32,27-May-2020 00:00:00,29.3650793650794,0,1,0.25,0,0.428571428571429,0.0833333333333333
ES,32,28-May-2020 00:00:00,29.3650793650794,0,1,0.25,0,0.428571428571429,0.0833333333333333
ES,32,29-May-2020 00:00:00,29.3650793650794,0,1,0.25,0,0.428571428571429,0.0833333333333333
ES,32,30-May-2020 00:00:00,29.3650793650794,0,1,0.25,0,0.428571428571429,0.0833333333333333
ES,32,31-May-2020 00:00:00,27.9761904761905,0,1,0.25,0,0.428571428571429,0
GO,52,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
GO,52,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
GO,52,13-Mar-2020 00:00:00,29.1666666666667,1,0,0.75,0,0,0
GO,52,14-Mar-2020 00:00:00,29.1666666666667,1,0,0.75,0,0,0
GO,52,15-Mar-2020 00:00:00,29.1666666666667,1,0,0.75,0,0,0
GO,52,16-Mar-2020 00:00:00,37.5,1,0.5,0.75,0,0,0
GO,52,17-Mar-2020 00:00:00,37.5,1,0.5,0.75,0,0,0
GO,52,18-Mar-2020 00:00:00,45.8333333333333,1,1,0.75,0,0,0
GO,52,19-Mar-2020 00:00:00,57.7380952380952,1,1,0.75,0,0.714285714285714,0
GO,52,20-Mar-2020 00:00:00,57.7380952380952,1,1,0.75,0,0.714285714285714,0
GO,52,21-Mar-2020 00:00:00,57.7380952380952,1,1,0.75,0,0.714285714285714,0
GO,52,22-Mar-2020 00:00:00,57.7380952380952,1,1,0.75,0,0.714285714285714,0
GO,52,23-Mar-2020 00:00:00,57.7380952380952,1,1,0.75,0,0.714285714285714,0
GO,52,24-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,25-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,26-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,27-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,28-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,29-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,30-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,31-Mar-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,01-Apr-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,02-Apr-2020 00:00:00,62.8968253968254,1,1,0.75,0,0.857142857142857,0.166666666666667
GO,52,03-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,04-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,05-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,06-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,07-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,08-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,09-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,10-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,11-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,12-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,13-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,14-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,15-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,16-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,17-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,18-Apr-2020 00:00:00,60.515873015873,1,1,0.75,0,0.714285714285714,0.166666666666667
GO,52,19-Apr-2020 00:00:00,58.1349206349206,1,1,0.75,0,0.571428571428571,0.166666666666667
GO,52,20-Apr-2020 00:00:00,55.3571428571429,1,1,0.75,0,0.571428571428571,0
GO,52,21-Apr-2020 00:00:00,55.3571428571429,1,1,0.75,0,0.571428571428571,0
GO,52,22-Apr-2020 00:00:00,55.3571428571429,1,1,0.75,0,0.571428571428571,0
GO,52,23-Apr-2020 00:00:00,55.3571428571429,1,1,0.75,0,0.571428571428571,0
GO,52,24-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,25-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,26-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,27-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,28-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,29-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,30-Apr-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,01-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,02-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,03-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,04-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,05-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,06-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,07-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,08-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,09-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,10-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,11-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,12-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,13-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,14-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,15-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,16-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,17-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,18-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,19-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,20-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,21-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,22-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,23-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,24-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,25-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,26-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,27-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,28-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,29-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,30-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
GO,52,31-May-2020 00:00:00,56.547619047619,1,1,0.75,0,0.642857142857143,0
MA,21,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
MA,21,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
MA,21,13-Mar-2020 00:00:00,0,0,0,0,0,0,0
MA,21,14-Mar-2020 00:00:00,0,0,0,0,0,0,0
MA,21,15-Mar-2020 00:00:00,0,0,0,0,0,0,0
MA,21,16-Mar-2020 00:00:00,20.8333333333333,1,0,0.25,0,0,0
MA,21,17-Mar-2020 00:00:00,37.5,1,1,0.25,0,0,0
MA,21,18-Mar-2020 00:00:00,37.5,1,1,0.25,0,0,0
MA,21,19-Mar-2020 00:00:00,37.5,1,1,0.25,0,0,0
MA,21,20-Mar-2020 00:00:00,37.5,1,1,0.25,0,0,0
MA,21,21-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,22-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,23-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,24-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,25-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,26-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,27-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,28-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,29-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,30-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,31-Mar-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,01-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,02-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,03-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,04-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,05-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,06-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,07-Apr-2020 00:00:00,67.0634920634921,1,1,1,0,0.857142857142857,0.166666666666667
MA,21,08-Apr-2020 00:00:00,69.8412698412698,1,1,1,0,0.857142857142857,0.333333333333333
MA,21,09-Apr-2020 00:00:00,69.8412698412698,1,1,1,0,0.857142857142857,0.333333333333333
MA,21,10-Apr-2020 00:00:00,69.8412698412698,1,1,1,0,0.857142857142857,0.333333333333333
MA,21,11-Apr-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,12-Apr-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,13-Apr-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,14-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,15-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,16-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,17-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,18-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,19-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,20-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,21-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,22-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,23-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,24-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,25-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,26-Apr-2020 00:00:00,64.6825396825397,1,1,1,0,0.714285714285714,0.166666666666667
MA,21,27-Apr-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,28-Apr-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,29-Apr-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,30-Apr-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,01-May-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,02-May-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,03-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,04-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,05-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,06-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,07-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,08-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,09-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,10-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,11-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,12-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,13-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,14-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,15-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,16-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,17-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,18-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,19-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,20-May-2020 00:00:00,67.4603174603175,1,1,1,0,0.714285714285714,0.333333333333333
MA,21,21-May-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,22-May-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,23-May-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,24-May-2020 00:00:00,61.9047619047619,1,1,1,0,0.714285714285714,0
MA,21,25-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MA,21,26-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MA,21,27-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MA,21,28-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MA,21,29-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MA,21,30-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MA,21,31-May-2020 00:00:00,60.7142857142857,1,1,1,0,0.642857142857143,0
MG,31,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
MG,31,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
MG,31,13-Mar-2020 00:00:00,0,0,0,0,0,0,0
MG,31,14-Mar-2020 00:00:00,0,0,0,0,0,0,0
MG,31,15-Mar-2020 00:00:00,0,0,0,0,0,0,0
MG,31,16-Mar-2020 00:00:00,16.6666666666667,0,0,1,0,0,0
MG,31,17-Mar-2020 00:00:00,16.6666666666667,0,0,1,0,0,0
MG,31,18-Mar-2020 00:00:00,33.3333333333333,0,1,1,0,0,0
MG,31,19-Mar-2020 00:00:00,47.4206349206349,0.416666666666667,1,1,0,0.428571428571429,0
MG,31,20-Mar-2020 00:00:00,47.4206349206349,0.416666666666667,1,1,0,0.428571428571429,0
MG,31,21-Mar-2020 00:00:00,47.4206349206349,0.416666666666667,1,1,0,0.428571428571429,0
MG,31,22-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,1,0,0.428571428571429,0.166666666666667
MG,31,23-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,24-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,25-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,26-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,27-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,28-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,29-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,30-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,31-Mar-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,01-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,02-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,03-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,04-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,05-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,06-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,07-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,08-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,09-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,10-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,11-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,12-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,13-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,14-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,15-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,16-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,17-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,18-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,19-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,20-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,21-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,22-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,23-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,24-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,25-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,26-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,27-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,28-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,29-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,30-Apr-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,01-May-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,02-May-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,03-May-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,04-May-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,05-May-2020 00:00:00,59.9206349206349,0.833333333333333,1,1,0,0.428571428571429,0.333333333333333
MG,31,06-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,07-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,08-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,09-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,10-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,11-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,12-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,13-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,14-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,15-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,16-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,17-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,18-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,19-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,20-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,21-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,22-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,23-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,24-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,25-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,26-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,27-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,28-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,29-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,30-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MG,31,31-May-2020 00:00:00,57.5396825396825,0.833333333333333,1,1,0,0.285714285714286,0.333333333333333
MS,50,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
MS,50,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
MS,50,13-Mar-2020 00:00:00,0,0,0,0,0,0,0
MS,50,14-Mar-2020 00:00:00,0,0,0,0,0,0,0
MS,50,15-Mar-2020 00:00:00,0,0,0,0,0,0,0
MS,50,16-Mar-2020 00:00:00,4.16666666666667,0,0,0.25,0,0,0
MS,50,17-Mar-2020 00:00:00,4.16666666666667,0,0,0.25,0,0,0
MS,50,18-Mar-2020 00:00:00,12.5,0,0.5,0.25,0,0,0
MS,50,19-Mar-2020 00:00:00,27.3809523809524,0,0.5,1,0,0.142857142857143,0
MS,50,20-Mar-2020 00:00:00,27.3809523809524,0,0.5,1,0,0.142857142857143,0
MS,50,21-Mar-2020 00:00:00,27.3809523809524,0,0.5,1,0,0.142857142857143,0
MS,50,22-Mar-2020 00:00:00,27.3809523809524,0,0.5,1,0,0.142857142857143,0
MS,50,23-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,24-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,25-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,26-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,27-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,28-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,29-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,30-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
