date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-30,GO,4.0,7116143,6.255055543413311,7.956069268965153,5.137777193235334,6.255055543413311,
2020-03-31,GO,5.0,7116143,6.837532616859766,8.323953332824694,5.690018799342602,6.9110794500129815,
2020-04-01,GO,8.0,7116143,7.464950248992835,8.74757151630241,6.305675489250689,7.694517282565491,
2020-04-02,GO,0.0,7116143,8.119516712131183,9.342277090220707,6.981442074937638,8.491190955042068,
2020-04-03,GO,15.0,7116143,8.732668184911756,10.132123457218485,7.80289994249586,9.423719077168188,
2020-04-04,GO,15.0,7116143,9.455647075436607,11.035995278605585,8.47047747673026,10.473735555282898,
2020-04-05,GO,12.0,7116143,10.242796063559387,11.91568773625036,9.034064965563033,11.61387152810015,
2020-04-06,GO,4.0,7116143,10.913274399906866,12.70571053255576,9.551368390532053,12.904578109027215,
2020-04-07,GO,14.0,7116143,11.658614296825617,13.530504142690766,10.09905362691109,14.374756893242974,
2020-04-08,GO,26.0,7116143,12.370569555875928,14.460625358556616,10.678457794548398,15.979754396492915,
2020-04-09,GO,20.0,7116143,13.053521560818474,15.299578789262345,11.294032616877818,17.80527369778871,
2020-04-10,GO,12.0,7116143,13.723440620309427,15.818339424584202,11.964614820053985,19.93042410607871,
2020-04-11,GO,18.0,7116143,14.451773244674726,16.358024177349645,12.672332630176749,22.18588375350888,
2020-04-12,GO,20.0,7116143,15.214532081877445,17.027625057466445,13.420778834852353,24.68469312966545,
2020-04-13,GO,4.0,7116143,16.015884973051804,17.796390182294775,14.212186585959325,27.521680986322263,
2020-04-14,GO,51.0,7116143,16.869045331462377,18.642838934299828,15.049348123878033,30.656486254875425,
2020-04-15,GO,20.0,7116143,17.776807656715995,19.55675254793784,15.98830031263219,34.11489611035921,
2020-04-16,GO,14.0,7116143,18.756987233574304,20.52704999512518,16.853015516433867,37.74102202661736,
2020-04-17,GO,17.0,7116143,19.777037835382465,21.556959231658677,17.867426886397745,41.9811975968889,
2020-04-18,GO,43.0,7116143,20.817154470372305,22.64436053535055,18.932691422735818,46.715739535008105,
2020-04-19,GO,15.0,7116143,21.954344595117607,23.812396766460505,20.132300820877624,51.888948509645864,
2020-04-20,GO,10.0,7116143,23.14521996893118,25.038298341852144,21.23492651093126,57.692756103490105,
2020-04-21,GO,18.0,7116143,24.391653396874514,26.32836095231007,22.49464535559048,64.15245874412814,
2020-04-22,GO,17.0,7116143,25.728399863636252,27.69456593392841,23.80833506496511,71.3364968079321,
2020-04-23,GO,15.0,7116143,27.107745630260702,29.127056320792263,25.20660774631206,79.32456875012348,
2020-04-24,GO,33.0,7116143,28.59285968338709,30.631153623556155,26.68025072552012,88.19208599031447,
2020-04-25,GO,20.0,7116143,30.14027889172596,32.257451190573256,28.21028248201458,97.90672371101392,
2020-04-26,GO,67.0,7116143,31.77672912127861,33.894292761052,29.85522714934015,108.6891292796015,
2020-04-27,GO,43.0,7116143,33.50661081426179,35.67165774790673,31.58139141365881,120.65834884045587,
2020-04-28,GO,45.0,7116143,35.30692404176429,37.4796032475045,33.404683880464106,133.70561307335515,
2020-04-29,GO,44.0,7116143,37.20777156573105,39.35876267387685,35.324744095022176,148.13711666179026,
2020-04-30,GO,76.0,7116143,39.25729461495993,41.33487806353574,37.331804092674105,164.12165540540062,
2020-05-01,GO,27.0,7116143,41.36448724304757,43.39912017822985,39.402242836172704,181.82403988507332,
2020-05-02,GO,17.0,7116143,43.56127987792037,45.57225437118099,41.65058177981466,201.72213791962184,
2020-05-03,GO,25.0,7116143,45.894103590458066,47.8648524754957,44.00558526899653,224.89371269671688,
2020-05-04,GO,11.0,7116143,48.418402670445396,50.36288138630867,46.46423764016439,251.04249752363202,
2020-05-05,GO,61.0,7116143,51.09418742711601,53.00606563111361,49.02948496905868,280.21636454904916,
2020-05-06,GO,0.0,7116143,53.89447702946742,55.816367751248436,51.697422983736104,311.898094831314,
2020-05-07,GO,105.0,7116143,56.8558528031343,58.892221381430005,54.45502898604222,347.02943481467764,
2020-05-08,GO,26.0,7116143,59.93670679399193,62.06198305106291,57.330189714746226,385.6361270531508,
2020-05-09,GO,0.0,7116143,63.19328031474616,65.5119825872379,60.36172415074768,428.25948844946197,
2020-05-10,GO,0.0,7116143,66.53572928986897,69.18945770242289,63.5499001579492,475.5573383595345,
2020-05-11,GO,47.0,7116143,70.1418499005364,73.08992402230422,66.90810858121782,528.01789457728,
2020-05-12,GO,15.0,7116143,73.91196440087631,77.20020735407113,70.44452854427274,586.2013323685122,
2020-05-13,GO,110.0,7116143,77.9536870458221,81.54061944809915,74.16411715513928,650.7296059771503,
2020-05-14,GO,235.0,7116143,82.15995992343595,86.12824316638458,78.08395372405202,722.2591549944655,
2020-05-15,GO,145.0,7116143,86.4856047864526,90.97215075415279,82.20903582761251,801.5309302180195,
2020-05-16,GO,47.0,7116143,91.10466408581499,96.13929247095264,86.6585655276441,889.3579000896991,
2020-05-17,GO,40.0,7116143,96.06575082952492,101.54543164279082,91.14610113482892,986.642163360129,
2020-05-18,GO,89.0,7116143,101.33344700996928,107.20213322115544,95.78858730685448,1094.341438994303,
