date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-04-28,PR,12,1927079,8.18641076724685,10.782607020742311,5.842534027724527,277.73375019273385,7.435968698121897
2020-04-29,PR,8,1927079,8.208294789541949,10.697252919323706,6.187137623548678,312.1990743200616,7.180328805128162
2020-04-30,PR,10,1927079,8.319546703291138,10.66227591582186,6.299457496663622,350.8570991130085,6.911518465937314
2020-05-01,PR,9,1927079,8.470360957547761,10.839785382160912,6.304031123575292,394.19302401125816,6.642059350752626
2020-05-02,PR,14,1927079,8.558834190652032,11.125891743905315,6.069073236717425,442.74576845067566,6.393143895122164
2020-05-03,PR,3,1927079,8.730642353740906,11.451157860749545,6.092072871836423,497.61343466477587,6.173402838767068
2020-05-04,PR,15,1927079,9.115999266197859,11.714256683115373,5.933989064795579,557.0024884051584,5.984299351987354
2020-05-05,PR,6,1927079,9.42733315310064,12.020999064646745,5.915450011626921,623.1418206566664,5.763526686222547
2020-05-06,PR,9,1927079,9.753779325542947,12.335901651823232,6.325886981838392,696.7908643417056,5.5593000418800695
2020-05-07,PR,6,1927079,10.189350307233916,12.659457967009475,6.824814680202152,778.7204110624858,5.357116552116325
2020-05-08,PR,8,1927079,10.599155291272067,12.991429532967484,6.958431209687997,869.7424896357508,5.162423046216624
2020-05-09,PR,27,1927079,10.953229354648233,13.331635698314813,7.0275865331437215,970.7349242823866,4.974200447076006
2020-05-10,PR,12,1927079,11.42139387641408,13.715975190701982,6.851720633258326,1082.6229960221508,4.7933736676492025
2020-05-11,PR,1,1927079,11.833099579049795,14.119893220723672,7.055626280299919,1206.3709546208772,4.623190307177613
2020-05-12,PR,3,1927079,12.377269705783146,14.694219452041244,7.9043986967674496,1342.9807366145355,4.472029014504601
2020-05-13,PR,14,1927079,12.992151528388787,15.3273255942146,8.879286262184667,1493.4708950997567,4.32684575505666
2020-05-14,PR,11,1927079,13.555634108388196,15.698675706305773,10.187338942525393,1658.8633923596647,4.183984755137061
2020-05-15,PR,25,1927079,14.207434199900902,16.253464047990725,11.487912737412426,1840.1576881814278,4.046626320813742
2020-05-16,PR,22,1927079,14.878835715794963,17.274038910830456,12.83096317374093,2038.3008278310294,3.9141219384132486
2020-05-17,PR,10,1927079,15.574053439521995,18.55043974534334,13.295019078489675,2254.151697927275,3.786432896042817
2020-05-18,PR,3,1927079,16.403024233639073,19.828720240485307,13.679764454152133,2488.436295042886,3.6629772530387537
2020-05-19,PR,6,1927079,17.202316678037967,21.29100912801009,13.996373538115025,2741.69624084733,3.5429573984912768
2020-05-20,PR,29,1927079,18.0597238754316,23.47694929846745,14.339134204931849,3014.23296387072,3.427091604818997
2020-05-21,PR,34,1927079,18.745078737100684,25.85732784037405,14.672758548272009,3306.0366658208477,3.314993361741373
2020-05-22,PR,17,1927079,19.617829114514123,28.300644236389733,15.027920577949267,3616.720402126432,3.2066492967248186
2020-03-12,PE,2,1607059,0.0,0.0,0.0,0.0,
2020-03-13,PE,0,1607059,0.4319238153235157,0.6515294501846497,0.2096384594284867,0.4319238153235157,
2020-03-14,PE,4,1607059,0.6558158876705138,1.0408868704562773,0.3542608534803873,0.6558158876705138,
2020-03-15,PE,1,1607059,0.8535252700977526,1.3689524616871984,0.4525105893180496,0.8535252700977526,
