,date,state,cases,deaths,population,Infec_mean,Infec_lb,Infec_ub
10,2020-03-29,MS,7,0,404215.0,15.922551292402535,10.755499724470782,21.415874515059365
11,2020-03-30,MS,8,0,404215.0,17.87041965159713,12.195127275819367,23.87021949254792
12,2020-03-31,MS,11,1,463932.0,19.842112976838905,13.61143895440014,26.295365708440638
13,2020-04-01,MS,13,1,585320.0,21.83733152651838,15.138737043078727,28.68745841845764
14,2020-04-02,MS,15,1,585320.0,23.85598644425409,16.887045938563077,31.12889460078845
15,2020-04-03,MS,17,1,585320.0,25.898302456569272,18.545909269914816,33.655177361748365
16,2020-04-04,MS,19,1,585320.0,27.964752076841695,20.275874203161596,36.201814246921046
17,2020-04-05,MS,22,1,610538.0,30.055855433530112,22.03093071584284,38.701924340863044
18,2020-04-06,MS,22,1,610538.0,32.17231929459757,23.750737137003835,41.137583314049856
19,2020-04-07,MS,32,2,741247.0,34.31525460927477,25.279617720325092,43.655352613627144
20,2020-04-08,MS,37,2,741247.0,36.48663217712639,26.812377724684538,46.139760434504346
21,2020-04-09,MS,41,2,741247.0,38.68871694432465,28.36112644623711,48.85466175215942
22,2020-04-10,MS,48,2,741247.0,40.92371861941338,30.041654710604288,51.718135110301226
23,2020-04-11,MS,49,2,783395.0,43.195648446719005,31.738518509325075,54.25376076829436
24,2020-04-12,MS,50,2,838273.0,45.50949382966461,33.68000839644417,56.7654242096492
25,2020-04-13,MS,58,2,871816.0,47.873250655418566,35.712903266121444,59.656831453047
26,2020-04-14,MS,60,2,871816.0,50.296236365863656,37.85583770527791,62.28371237447484
27,2020-04-15,MS,60,2,871816.0,52.79907244600371,39.88735735071457,65.14243855515403
28,2020-04-16,MS,63,3,899829.0,55.4125092382005,41.29166318774724,68.23608798400929
29,2020-04-17,MS,72,3,918195.0,58.175197233341244,43.392133641563845,71.0937982792835
30,2020-04-18,MS,76,3,953610.0,61.13417765921261,46.50529105903586,74.45605323461848
31,2020-04-19,MS,81,3,953610.0,64.34679092418507,49.90049232237829,78.1763841457932
32,2020-04-20,MS,82,3,976634.0,67.84137450359783,52.84501267764934,82.27234759633238
33,2020-04-21,MS,83,4,976634.0,71.62379104586583,55.1092403855178,87.14607983130675
34,2020-04-22,MS,84,4,976634.0,75.70426187575798,58.43895451951441,91.65431240548571
35,2020-04-23,MS,90,5,976634.0,80.09965376769375,62.244689141782246,96.8189272685598
36,2020-04-24,MS,105,5,976634.0,84.82987021952684,66.17949286398107,102.33952670922876
37,2020-04-25,MS,107,5,976634.0,89.91868754178076,70.42850586272431,108.36697096004707
38,2020-04-26,MS,109,5,976634.0,95.39207118800509,75.09146608784586,114.8110054391746
39,2020-04-27,MS,112,7,976634.0,101.27921416836351,80.20555803989218,121.65978075539923
40,2020-04-28,MS,112,7,976634.0,107.61186475254772,85.72852144472367,128.94071133911964
41,2020-04-29,MS,121,7,976634.0,114.42462255363205,91.66142891380522,136.61026305989049
42,2020-04-30,MS,127,7,976634.0,121.75273610368994,98.13227172578688,145.08354164471388
43,2020-05-01,MS,127,7,976634.0,129.63633149978608,104.99951950438698,153.4929592862824
44,2020-05-02,MS,129,7,976634.0,138.11809114819224,112.74210071241609,162.4709277402326
45,2020-05-03,MS,132,7,980661.0,147.24260497602648,121.31232068260236,172.43316139093915
46,2020-05-04,MS,134,7,980661.0,157.06172428321418,130.64796962804735,183.15869903451457
47,2020-05-05,MS,141,7,1002428.0,167.62844744074832,140.8129872618839,194.54068041166596
48,2020-05-06,MS,145,7,1002428.0,179.00076932680417,151.8811175571343,206.61637847309692
49,2020-05-07,MS,162,7,1028525.0,191.2405918941331,163.93239246570067,219.47941369110347
50,2020-05-08,MS,175,7,1099745.0,204.41437648779282,177.05007637020478,233.21777337537102
51,2020-05-09,MS,194,7,1126516.0,218.59526330706424,191.1886954435868,247.35333116261276
52,2020-05-10,MS,209,7,1165912.0,233.86129107515686,207.68898624525863,261.63438994435285
53,2020-05-11,MS,230,7,1165912.0,250.29612859336402,226.0206090452997,277.54261071355234
54,2020-05-12,MS,246,8,1172014.0,267.99114054111567,245.62863520227515,295.00102871963884
55,2020-05-13,MS,268,9,1183566.0,287.0440844546842,265.79362351037923,313.76521327670406
56,2020-05-14,MS,285,9,1183566.0,307.56071578976804,287.85495846265695,334.5080820603838
57,2020-05-15,MS,308,9,1211505.0,329.65494219442024,310.5624623074519,356.5149533094236
58,2020-05-16,MS,336,10,1240659.0,353.44959318742514,333.3638780252717,379.06694538165794
59,2020-05-17,MS,396,10,1259507.0,379.0772558713777,357.657415148904,402.3651751470906
60,2020-05-18,MS,432,11,1284346.0,406.6808664404392,385.16443742563393,431.9112705297836
61,2020-05-19,MS,454,11,1292221.0,436.415096536741,412.67730963742713,463.1069428210141
62,2020-05-20,MS,499,11,1292221.0,468.4457850914695,441.547837400266,498.89199585414076
63,2020-05-21,MS,524,11,1292221.0,502.9532411076979,469.3963246877465,536.5383578338901
64,2020-05-22,MS,581,11,1329735.0,540.1305750138333,496.78518808263215,581.0904814265074
0,2020-03-13,SC,1,0,590466.0,0.0,0.0,0.0
1,2020-03-14,SC,3,0,593344.0,2.196702181448068,1.2341655156780271,3.087183647949584
2,2020-03-15,SC,4,0,626794.0,5.866483320307668,4.003794810297666,7.6383130162396435
3,2020-03-16,SC,4,0,626794.0,10.56433375279959,7.470269097351004,13.351174899213323
4,2020-03-17,SC,4,0,626794.0,16.08160827649435,11.572103750604205,19.885621249150685
5,2020-03-18,SC,9,0,874775.0,22.31365606077775,16.366665157647073,27.498974376969265
6,2020-03-19,SC,15,0,1121361.0,29.232124585060447,21.340777810449673,35.84670772765146
7,2020-03-20,SC,29,0,1894386.0,36.84376620195569,27.180393182139948,44.79110265105147
8,2020-03-21,SC,47,0,2145447.0,45.18128293364099,33.86112488925622,54.41635742263409
9,2020-03-22,SC,58,0,2660190.0,54.289658080508005,41.22350254245717,64.90441847806993
10,2020-03-23,SC,71,0,2807638.0,64.22943080409287,49.253050680268856,76.61532421912736
11,2020-03-24,SC,89,0,2891859.0,75.06466605987109,58.31368821687389,89.49021951989486
12,2020-03-25,SC,106,0,3019392.0,86.87632558928973,68.52598495711116,103.03566017455937
13,2020-03-26,SC,129,1,3104059.0,99.74840010905962,79.11470381625837,117.64930427176651
14,2020-03-27,SC,136,1,3136648.0,113.78477234462628,91.68157907538452,133.4911974169641
15,2020-03-28,SC,154,1,3364680.0,129.0809737764919,104.9493378186768,151.30601729532802
16,2020-03-29,SC,157,1,3434105.0,145.7334853943301,118.9241055161442,170.85811707757358
17,2020-03-30,SC,169,2,3444196.0,163.79819331553998,135.03647878521986,191.94618288353482
18,2020-03-31,SC,177,2,3444196.0,183.30280187358346,151.43632397548822,213.2610020633129
19,2020-04-01,SC,187,2,3444196.0,204.3119204601736,169.79612502191318,237.06782250649036
20,2020-04-02,SC,210,4,3550289.0,226.89659709617558,190.51953254688493,261.9581384982721
21,2020-04-03,SC,223,4,3880803.0,251.1266892384885,212.74622626705917,287.786793468964
22,2020-04-04,SC,265,8,3943004.0,277.0714613324278,237.831968412057,314.7714384629654
23,2020-04-05,SC,285,8,3952449.0,304.75054904736413,264.76260672789243,342.0890166513932
24,2020-04-06,SC,318,9,4084712.0,334.17238492331796,293.6961542355263,372.58551293814895
25,2020-04-07,SC,343,12,4106665.0,365.3509181359472,324.5943864551811,403.23011722350753
26,2020-04-08,SC,378,14,4250473.0,398.31679393343353,357.3930365464161,434.42060682949227
27,2020-04-09,SC,527,15,4583959.0,433.04476203073176,391.9743427938962,468.2040664288931
28,2020-04-10,SC,550,15,4598508.0,469.5611183749549,428.2595086491489,504.20256363197126
29,2020-04-11,SC,559,18,4615338.0,507.9269577526931,466.3602715627818,543.5172390328319
30,2020-04-12,SC,599,21,4640424.0,548.253432406921,506.10629008365316,585.630225979771
31,2020-04-13,SC,627,23,4751030.0,590.6775068738708,547.4673201329362,628.4713458083561
32,2020-04-14,SC,646,25,4751030.0,635.3277696729123,591.4214799374536,673.5013535247091
33,2020-04-15,SC,670,26,4759388.0,682.3430634413971,637.6910287330426,722.4175156139104
34,2020-04-16,SC,707,27,4884152.0,731.8447205962848,686.4300844995083,774.0189232518641
35,2020-04-17,SC,741,28,4959551.0,783.9779199302428,737.7172510798323,827.7133775962429
36,2020-04-18,SC,751,29,4993018.0,838.8738319203602,791.5838592852234,884.2545643218183
37,2020-04-19,SC,793,32,5029147.0,896.6909296131497,848.3833958864623,943.8031249813772
38,2020-04-20,SC,825,32,5039566.0,957.5866447920973,907.7272721923609,1006.6625753277914
39,2020-04-21,SC,851,33,5039566.0,1021.7152505200827,970.755427701346,1072.646759584449
40,2020-04-22,SC,871,35,5039566.0,1089.2519758928645,1036.8154321208178,1141.574979457387
41,2020-04-23,SC,921,38,5055636.0,1160.3789465092932,1106.4051085312303,1213.6107127019648
42,2020-04-24,SC,958,38,5066431.0,1235.2860100373339,1179.8318051784183,1289.6958497182202
43,2020-04-25,SC,983,38,5088327.0,1314.1737753252905,1257.0406141398655,1369.690149430073
44,2020-04-26,SC,1079,39,5127464.0,1397.2510575153256,1338.359062605219,1454.4435606581706
45,2020-04-27,SC,1213,39,5157081.0,1484.7434417811294,1424.746482059216,1544.0671407320078
46,2020-04-28,SC,1661,39,5306490.0,1576.8831471740768,1517.2855541538725,1638.2477349287494
47,2020-04-29,SC,1749,41,5312006.0,1673.9148942265253,1613.4088380595083,1737.1134342427758
48,2020-04-30,SC,1980,43,5352330.0,1776.0975925385205,1713.3027974966085,1840.8940671796329
49,2020-05-01,SC,1784,45,5352330.0,1883.7032940130853,1820.3884230022454,1949.7171773170487
50,2020-05-02,SC,2020,47,5386698.0,1997.018131709798,1933.6600536695166,2063.4785067889625
51,2020-05-03,SC,2172,47,5401860.0,2116.342622222028,2053.5171904854833,2182.9873617963576
52,2020-05-04,SC,2270,49,5515685.0,2241.9935699068346,2180.234286363558,2307.9357082827146
53,2020-05-05,SC,2426,52,5607865.0,2374.304359405216,2311.055747646861,2440.0980575704875
54,2020-05-06,SC,2542,53,5721088.0,2513.6255358653752,2448.841509573633,2578.934174915113
55,2020-05-07,SC,2711,57,5724351.0,2660.3263289451434,2594.1234045325186,2727.169851000735
56,2020-05-08,SC,2832,57,5745613.0,2814.7957320689256,2747.1340148849813,2880.460650332099
57,2020-05-09,SC,2985,58,5745613.0,2977.4409619131,2908.0545876985884,3041.105632328682
58,2020-05-10,SC,3043,59,5773280.0,3148.6910998335293,3079.980315767247,3208.7618627980896
59,2020-05-11,SC,3137,63,5816946.0,3328.9964121389094,3260.5753824644084,3389.678757320778
60,2020-05-12,SC,3335,67,5827362.0,3518.8338900156127,3450.0543863031044,3581.9710045775782
61,2020-05-13,SC,3421,67,5841997.0,3718.698758169867,3647.724638706871,3788.340886394956
62,2020-05-14,SC,3880,72,5857768.0,3929.116679522284,3854.3920402349377,4006.5108451103088
63,2020-05-15,SC,4096,73,5863453.0,4150.637114763904,4070.0734576189648,4229.216210051127
64,2020-05-16,SC,4205,75,5867382.0,4383.840376665823,4299.513424677045,4469.040978358586
65,2020-05-17,SC,4303,77,5878106.0,4629.3335574113335,4535.965965017846,4719.870340610905
66,2020-05-18,SC,4680,79,5935622.0,4887.755504116898,4789.400380936271,4991.681903741478
67,2020-05-19,SC,4894,85,5946150.0,5159.777219437608,5056.756449354345,5270.695128951527
68,2020-05-20,SC,4975,88,5983574.0,5446.10342474353,5336.105938121857,5573.34672889589
69,2020-05-21,SC,5085,92,5991849.0,5747.474341532109,5620.335859845641,5895.243671211665
70,2020-05-22,SC,5753,94,6028881.0,6064.667041788522,5920.340051974512,6231.545926196348
0,2020-03-27,TO,1,0,180470.0,0.0,0.0,0.0
1,2020-03-28,TO,1,0,180470.0,0.5583763719315857,-0.13481274269756682,0.9352300706782496
2,2020-03-29,TO,1,0,180470.0,1.3135558052873124,0.0887551259968884,2.076746753364788
3,2020-03-30,TO,2,0,180470.0,2.212527467277529,0.5818874000572847,3.391645181218439
4,2020-03-31,TO,3,0,180470.0,3.2309085520199394,1.1317939336554017,4.863053619563616
5,2020-04-01,TO,3,0,180470.0,4.3575277884227885,1.873502900062608,6.527473272099403
6,2020-04-02,TO,3,0,180470.0,5.590429441160951,2.6550832062550223,8.325016470786354
7,2020-04-03,TO,3,0,180470.0,6.932034097054081,3.504338367941267,10.193129659743422
8,2020-04-04,TO,5,0,202609.0,8.38816860803597,4.467860754056348,12.199745582617949
9,2020-04-05,TO,5,0,202609.0,9.966307952806984,5.506709510144679,14.35059193686986
10,2020-04-06,TO,6,0,202609.0,11.675765468841233,6.7878956981608045,16.717989653258538
11,2020-04-07,TO,6,0,202609.0,13.52668336843274,8.231233680415475,19.257662118692966
12,2020-04-08,TO,8,0,289256.0,15.531402765642627,9.725212135874592,22.004695543500347
13,2020-04-09,TO,8,0,289256.0,17.702499487961237,11.322709875554715,24.965191946968023
14,2020-04-10,TO,8,0,289256.0,20.054849661810387,13.1054161788216,28.143594339965038
15,2020-04-11,TO,10,0,344890.0,22.603879166853236,15.12249538729612,31.55476286145775
16,2020-04-12,TO,10,0,344890.0,25.366855442273483,17.16255698975147,35.098297786781984
17,2020-04-13,TO,10,0,344890.0,28.36307587977001,19.61025889072473,38.70263011463744
18,2020-04-14,TO,10,0,344890.0,31.60912874642484,22.25057571459352,42.56138205458865
19,2020-04-15,TO,10,0,367760.0,35.13234582404327,25.166312052005786,47.16629451430286
20,2020-04-16,TO,10,0,367760.0,38.95434769335788,28.355598254375728,51.66097940944131
21,2020-04-17,TO,10,0,367760.0,43.10249822806349,32.22497653958621,56.590166096442545
22,2020-04-18,TO,10,0,367760.0,47.60465942352216,36.374745581125886,61.715164423483394
23,2020-04-19,TO,10,0,367760.0,52.49266082615731,41.029377013953926,67.96508156965244
24,2020-04-20,TO,10,1,367760.0,57.80217085466342,45.54184473883504,74.78107583461555
25,2020-04-21,TO,11,1,367760.0,63.57026454927807,50.04620505556987,81.87810257654442
26,2020-04-22,TO,12,1,367760.0,69.8383043157936,54.980021010549976,88.38606749522732
27,2020-04-23,TO,15,1,376789.0,76.6508159000781,60.5828485731563,95.69836348562781
28,2020-04-24,TO,20,1,376789.0,84.05768321129491,66.39051746095969,105.30834358031252
29,2020-04-25,TO,27,1,382377.0,92.1217047760424,71.09978213843064,115.36969663692108
30,2020-04-26,TO,34,1,408300.0,100.97904443529586,77.24927866943577,125.17611285577186
31,2020-04-27,TO,42,1,441440.0,110.83928457060593,84.61147824092636,136.03536748605
32,2020-04-28,TO,68,1,506133.0,121.97311329657069,91.88446791262726,149.66794061865218
33,2020-04-29,TO,83,1,531261.0,134.6040622787699,100.28967917381823,164.41822178369674
34,2020-04-30,TO,103,1,566685.0,148.9611833546564,110.35565881210331,181.39234348347787
35,2020-05-01,TO,125,2,602446.0,165.33610172251468,121.14079235603523,200.13082099627442
36,2020-05-02,TO,163,2,618728.0,184.05580181053256,134.9422776580155,221.6189998530481
37,2020-05-03,TO,180,4,650410.0,205.4838738397953,150.0425898886794,246.1917787040728
38,2020-05-04,TO,204,5,658861.0,230.00171164913291,169.11157758631862,273.00749003321494
39,2020-05-05,TO,249,7,690763.0,258.05324913618784,193.03876018329598,302.6069983971921
40,2020-05-06,TO,299,7,724950.0,290.15424042877424,219.5481250704847,337.5587912112085
41,2020-05-07,TO,353,7,749340.0,326.90184116151636,253.41243911362625,377.91710349309966
42,2020-05-08,TO,421,7,755785.0,368.99059371020894,293.4802617752701,422.1600061772342
43,2020-05-09,TO,530,9,803796.0,417.18173952010073,340.4215445992301,470.58606518181017
44,2020-05-10,TO,584,10,820319.0,472.35357325668025,394.4604846973616,526.9342446488433
45,2020-05-11,TO,651,12,842329.0,535.5192370720131,454.3969179292438,593.3708390992792
46,2020-05-12,TO,734,18,842329.0,607.8409068216454,527.1900462224137,667.6611789888289
47,2020-05-13,TO,818,20,860205.0,690.6504016415806,608.5076297270931,756.1327870495938
48,2020-05-14,TO,945,21,881755.0,785.4726400140818,700.5389569441876,859.8457425597821
49,2020-05-15,TO,1030,24,881755.0,894.052834912249,804.9752548837113,977.2346953717424
50,2020-05-16,TO,1030,24,881755.0,1018.38770278802,920.8641811117766,1112.7186355918734
51,2020-05-17,TO,1196,29,917053.0,1160.7598608741134,1041.7132182091764,1273.0079297733694
52,2020-05-18,TO,1330,34,922761.0,1323.7781003803536,1188.259631311839,1460.8997661799772
53,2020-05-19,TO,1476,38,953432.0,1510.4207591082572,1343.1758283582685,1672.5298748008456
54,2020-05-20,TO,1628,43,963765.0,1724.0849559238463,1515.0984584449102,1939.0984736883663
55,2020-05-21,TO,1833,45,995986.0,1968.6421010171616,1691.8207733152967,2241.317864594248
56,2020-05-22,TO,2039,47,1023587.0,2248.4983716575503,1885.3053710729441,2589.585715121596
0,2020-04-01,MA,2,0,371127.0,0.0,0.0,0.0
1,2020-04-02,MA,2,0,371127.0,1.8786636125846152,0.9608876368849576,2.7447192763995547
2,2020-04-03,MA,5,0,671011.0,4.8298745130726415,3.021419429689701,6.452715399991897
3,2020-04-04,MA,9,0,840118.0,8.622354095316725,5.788403295964699,11.040442117926089
4,2020-04-05,MA,11,0,840118.0,13.18292394595951,8.88017364075417,16.572470532266554
5,2020-04-06,MA,19,0,851295.0,18.51421743031031,12.865338245922684,23.22299135994092
6,2020-04-07,MA,26,0,959002.0,24.676152548355255,17.429702200353894,30.686476425240144
7,2020-04-08,MA,44,1,1091176.0,31.75317694781705,22.718164982596484,39.10229965917514
8,2020-04-09,MA,46,2,1091176.0,39.86322396939184,29.059526531678515,48.669287610015594
9,2020-04-10,MA,56,2,1254718.0,49.14800901198146,36.38828113258084,59.53525363394747
10,2020-04-11,MA,65,2,1287482.0,59.75732427398718,44.86382463385541,71.93617572276546
11,2020-04-12,MA,76,2,1565021.0,71.88286339104984,54.8634748366383,86.01045453437656
12,2020-04-13,MA,86,2,1565021.0,85.74732419926222,66.62999128942678,101.92923482393496
13,2020-04-14,MA,97,2,1590598.0,101.55634384157608,79.2644751853644,120.30497666281836
14,2020-04-15,MA,113,3,1603506.0,119.65389550532726,94.83380635890457,141.2074171807985
15,2020-04-16,MA,133,5,1815711.0,140.22183794662223,113.22485950531612,164.52090896727978
16,2020-04-17,MA,178,6,2024395.0,163.71797563390453,134.6113883865541,191.1925342200058
17,2020-04-18,MA,215,8,2178577.0,190.492256821372,158.43306955579826,221.37308037470638
18,2020-04-19,MA,245,11,2205380.0,220.97700662886598,186.61540965759153,255.1309731625425
19,2020-04-20,MA,278,13,2340254.0,255.65572091749448,220.12141079597214,292.63459983647596
20,2020-04-21,MA,304,15,2352988.0,295.1010994991544,257.9478363445037,335.96150511781053
21,2020-04-22,MA,340,15,2418146.0,339.9209252945607,300.913789373035,382.9276014900639
22,2020-04-23,MA,384,17,2624705.0,390.7977952055418,350.22249168078565,436.3142287880048
23,2020-04-24,MA,437,19,2729266.0,448.4663485800925,407.50322986290877,496.08915637791466
24,2020-04-25,MA,469,25,2795366.0,513.6829587640751,473.5675589217963,564.2429885068415
25,2020-04-26,MA,516,27,2987194.0,587.3288298579326,548.4088448349902,640.0365201467807
26,2020-04-27,MA,551,29,3064887.0,670.3099891869732,625.8879351182909,724.6194192306613
27,2020-04-28,MA,655,30,3359916.0,763.6219821692648,714.0641957209588,817.5238043413658
28,2020-04-29,MA,758,35,3537986.0,868.226812286125,809.4808471873315,928.4930162547247
29,2020-04-30,MA,835,39,3634926.0,985.0509658576016,918.2623014740412,1048.3026081239987
30,2020-05-01,MA,997,46,3857491.0,1115.096239562422,1040.3999635998987,1186.6383653039536
31,2020-05-02,MA,1141,51,4133740.0,1259.8526717352333,1175.916144604222,1334.9392686613267
32,2020-05-03,MA,1264,52,4335186.0,1421.1506857367774,1329.3415132000125,1501.8258496952035
33,2020-05-04,MA,1442,58,4554542.0,1600.9907612393665,1495.6878205974494,1689.6513433410698
34,2020-05-05,MA,1660,64,4635892.0,1801.5597404350078,1682.9572378243759,1898.046211025176
35,2020-05-06,MA,1858,67,4770818.0,2025.2727295847103,1893.900967864856,2129.092540617149
36,2020-05-07,MA,2164,75,4903179.0,2274.805869988655,2132.158551346296,2384.762812964625
37,2020-05-08,MA,2757,84,5161582.0,2553.1389389136193,2402.6160129296754,2668.979417089866
38,2020-05-09,MA,3325,90,5221847.0,2863.581722219675,2706.463355123337,2985.680321624094
39,2020-05-10,MA,3528,96,5303012.0,3209.821385908532,3049.100991314508,3337.8596079714216
40,2020-05-11,MA,3746,99,5347338.0,3595.9610267278,3430.0680059802044,3728.758115460937
41,2020-05-12,MA,4195,112,5396607.0,4026.568738424695,3856.7866696262877,4164.625098452674
42,2020-05-13,MA,4761,124,5455571.0,4506.718887672907,4331.775757147916,4650.356473818209
43,2020-05-14,MA,5364,133,5494725.0,5042.056389724109,4865.192697556685,5183.512838997415
44,2020-05-15,MA,5995,145,5604888.0,5638.8547011935425,5469.559352988938,5779.35168768258
45,2020-05-16,MA,6662,155,5664053.0,6304.081645334029,6142.53212865813,6453.161074382857
46,2020-05-17,MA,7243,174,5732122.0,7045.471806983169,6873.2682463834935,7201.322509921993
47,2020-05-18,MA,7950,190,5752821.0,7871.607368842099,7703.446300698721,8034.519003338428
48,2020-05-19,MA,8635,200,5802773.0,8792.001433186919,8589.932408862856,8987.525291116317
49,2020-05-20,MA,9419,215,5812926.0,9817.188924261472,9567.634929997126,10071.982889899038
50,2020-05-21,MA,10527,230,5812926.0,10958.828184896212,10648.668550707851,11294.686445405932
51,2020-05-22,MA,11653,247,5849207.0,12229.805854319802,11863.686678087011,12670.44591733048
0,2020-03-16,CE,1,0,80271.0,0.0,0.0,0.0
1,2020-03-17,CE,1,0,80271.0,1.1671252598190462,0.25178350859769383,1.679820357141541
2,2020-03-18,CE,2,0,289206.0,3.0319903408997635,1.6911907890722842,4.109363006163033
3,2020-03-19,CE,3,0,289206.0,5.383518689452782,3.5862531908198814,7.253526742374238
4,2020-03-20,CE,5,0,579893.0,8.128880166172348,5.936701886967522,10.791983058000126
5,2020-03-21,CE,8,0,579893.0,11.228325011463802,8.49209050206685,14.654821097466517
6,2020-03-22,CE,9,0,579893.0,14.69618886991364,11.309159110269395,18.825447226335296
7,2020-03-23,CE,13,0,579893.0,18.57867953591823,14.660961254510775,23.4892236277137
8,2020-03-24,CE,15,0,627855.0,22.927027373194324,18.61186269032155,28.72971548937964
9,2020-03-25,CE,15,0,627855.0,27.78765594568425,23.30865188356705,34.40184051822893
10,2020-03-26,CE,13,0,627855.0,33.21524101219418,28.38548379366859,40.754948248991795
11,2020-03-27,CE,14,0,756833.0,39.2675943168943,34.05606596233085,47.62176078265234
12,2020-03-28,CE,18,0,1205961.0,45.99678898992956,40.5117822625757,54.94188895800878
13,2020-03-29,CE,21,0,1471827.0,53.46323029628978,47.26017510704926,63.47619851144948
14,2020-03-30,CE,29,0,1525400.0,61.735330841012185,54.80883901059654,72.598832194401
15,2020-03-31,CE,30,1,1569103.0,70.88308757825376,63.49941050421627,82.38829346886119
16,2020-04-01,CE,32,3,1698667.0,80.99647529622929,72.92424935993678,93.14181140324223
17,2020-04-02,CE,39,0,1983400.0,92.16194930011706,83.31080592004218,104.61390817936321
18,2020-04-03,CE,58,5,2091440.0,104.47288741711151,94.68675237525387,117.3517567378593
19,2020-04-04,CE,64,5,2158777.0,118.034578267889,107.393826644541,131.2564637667098
20,2020-04-05,CE,94,9,2709173.0,132.9716596258292,121.28186418062408,147.11340590999566
21,2020-04-06,CE,117,9,2996558.0,149.4317379107689,136.535486039945,164.86005206238622
22,2020-04-07,CE,136,10,3068301.0,167.56462944184244,152.96468369392574,184.6631200746896
23,2020-04-08,CE,156,12,3139859.0,187.54435585476745,171.35375213043847,206.2148214320513
24,2020-04-09,CE,162,12,3180580.0,209.56783606780743,191.46420077909755,229.53649236681258
25,2020-04-10,CE,192,14,3490544.0,233.84188214912368,213.51595823452487,255.35210534912525
26,2020-04-11,CE,211,16,3571605.0,260.5993140680763,238.15976219184364,283.97209738794504
27,2020-04-12,CE,218,17,3643808.0,290.08804972244343,265.60701421139873,315.5395816643146
28,2020-04-13,CE,250,22,3768395.0,322.59351692012797,295.99928556986634,350.3059610037921
29,2020-04-14,CE,278,25,3843634.0,358.4226409129698,329.5910702026743,388.4795653353608
30,2020-04-15,CE,346,31,4246752.0,397.9110746457337,366.7092969011002,430.0916839144716
31,2020-04-16,CE,371,40,4328661.0,441.436743337197,407.5044296631542,475.9643558915005
32,2020-04-17,CE,447,36,4541654.0,489.41073099928605,452.51233178709845,526.519240974774
33,2020-04-18,CE,500,39,4624492.0,542.2871242594462,502.35593774389196,582.1731827760852
34,2020-04-19,CE,620,41,4860647.0,600.5653043192268,557.4775803470816,643.576504086517
35,2020-04-20,CE,647,42,4916560.0,664.7966509735407,618.4308963216032,710.5640816957207
36,2020-04-21,CE,668,45,5018529.0,735.5879636240909,686.2902061542331,783.9539388789682
37,2020-04-22,CE,813,50,5100024.0,813.6102293339662,760.3728184310582,864.7793142992468
38,2020-04-23,CE,911,59,5186856.0,899.5988277910515,842.7898776411082,953.602761585109
39,2020-04-24,CE,1058,65,5436148.0,994.368042157956,933.8730214701726,1051.3238612394848
40,2020-04-25,CE,1126,67,5581289.0,1098.8117236042094,1034.2817614951334,1158.714891595607
41,2020-04-26,CE,1269,81,5668862.0,1213.9175228894278,1145.107139754293,1276.7084149428538
42,2020-04-27,CE,1457,81,5772028.0,1340.7683115822808,1267.5195889999218,1406.6091007286345
43,2020-04-28,CE,1504,88,5791719.0,1480.5594906434242,1402.723044224924,1549.5113030522064
44,2020-04-29,CE,1699,101,5839221.0,1634.6058046583282,1552.0523440530098,1706.5365664236872
45,2020-04-30,CE,1891,111,5934026.0,1804.3575539533451,1716.9726725293058,1879.8519669810855
46,2020-05-01,CE,1918,126,5968818.0,1991.408622106608,1899.1115228984995,2069.6685975602545
47,2020-05-02,CE,1956,140,5968818.0,2197.5137781865383,2102.1096146900572,2279.552955171745
48,2020-05-03,CE,1962,149,6002196.0,2424.6046077373558,2326.4315343471626,2512.48712790453
49,2020-05-04,CE,2842,159,6243726.0,2674.807159287336,2573.210368965584,2765.5641066623066
50,2020-05-05,CE,2961,187,6243726.0,2950.459955937837,2845.843973009657,3043.7797113047827
51,2020-05-06,CE,3249,198,6243726.0,3254.135051626849,3148.0112273842637,3349.593910237095
52,2020-05-07,CE,4219,209,6308790.0,3588.6606035187665,3478.383520661393,3689.2494765980073
53,2020-05-08,CE,4658,236,6326490.0,3957.1456740855415,3842.0050703878933,4060.761354622537
54,2020-05-09,CE,4884,253,6326490.0,4363.005335724795,4247.819414805278,4469.164717727715
55,2020-05-10,CE,5136,274,6348486.0,4809.994696659088,4691.822842232714,4919.6190879245205
56,2020-05-11,CE,5664,296,6371194.0,5302.235823424846,5182.3129445109425,5420.951326484136
57,2020-05-12,CE,5928,330,6371194.0,5844.254083638229,5724.9080648446725,5972.200753831791
58,2020-05-13,CE,6119,367,6371194.0,6441.018914967466,6324.275207604975,6572.911392326054
59,2020-05-14,CE,7300,374,6377727.0,7097.975927080518,6973.893184917448,7241.007688938834
60,2020-05-15,CE,8369,429,6377727.0,7821.098375341279,7682.298519330092,7980.959117269147
61,2020-05-16,CE,8633,451,6377727.0,8616.929283713089,8462.935731546584,8792.573265616003
62,2020-05-17,CE,8884,467,6377727.0,9492.635333861992,9308.008263922547,9681.958081565814
63,2020-05-18,CE,10194,495,6411874.0,10456.056735314734,10240.925424345893,10672.143168481993
64,2020-05-19,CE,11328,549,6420466.0,11515.766490667173,11262.805204117269,11773.945496034617
65,2020-05-20,CE,12550,567,6426754.0,12681.12995445527,12357.585931755637,12987.624820536485
66,2020-05-21,CE,12769,658,6426754.0,13962.367949964717,13574.097679038967,14330.024643309567
