date,state,cases,population_x,Infec,population_y,Rtdata,Rtmod
2020-04-23,AL,324,3351092,355.3419838697516,1042028.0,6.7485754517377385,3.958745389750802
2020-04-24,AL,413,3351092,412.51639512711716,1042028.0,5.7734410397221065,3.957740052338568
2020-04-25,AL,501,3351092,478.8640761031789,1042028.0,4.419131745632551,3.956406901884328
2020-04-26,AL,560,3351092,555.8535662200659,1042028.0,4.074310561369615,3.9550579134099153
2020-04-27,AL,643,3351092,645.1796374918599,1042028.0,4.2210924078183325,3.9535204065326464
2020-04-28,AL,777,3351092,748.8111663880942,1042028.0,3.700075936672541,3.7912812366982003
2020-04-29,AL,957,3351092,861.0632379589642,1042028.0,3.8925817485756053,3.1621095735929816
2020-04-30,AL,1045,3351092,973.6399117515393,1042028.0,3.3691897215910096,2.6762009719892683
2020-05-01,AL,1226,3351092,1088.6490423816476,1042028.0,2.350423373095616,2.3260907708563354
2020-05-02,AL,1371,3351092,1207.4256963389325,1042028.0,2.152104800553368,2.0694852827307395
2020-05-03,AL,1441,3351092,1330.8284106282656,1042028.0,1.3521828169379169,1.878535570037388
2020-05-04,AL,1538,3351092,1459.4504468098933,1042028.0,0.9952657048127312,1.7344667978707884
2020-05-05,AL,1605,3351092,1593.7423555966614,1042028.0,1.1586856853622132,1.6244258766000346
2020-05-06,AL,1703,3351092,1734.0784115803835,1042028.0,1.1958470400070522,1.5395064760829649
2020-05-07,AL,1867,3351092,1880.7951932282626,1042028.0,1.3542943823085851,1.4733945182931416
2020-05-08,AL,2033,3351092,2034.2130705957031,1042028.0,1.2692686388287509,1.4215603288541048
2020-05-09,AL,2170,3351092,2194.6484814227433,1042028.0,1.0295246788627008,1.3806859701947678
2020-05-10,AL,2258,3351092,2362.4208025314842,1042028.0,1.1772592176178576,1.3483021264265354
2020-05-11,AL,2343,3351092,2537.8564401289577,1042028.0,1.255356950476196,1.3225477508159744
2020-05-12,AL,2579,3351092,2721.2910977383262,1042028.0,1.4119388883537218,1.3020017658875258
2020-05-13,AL,2761,3351092,2913.0715502940984,1042028.0,1.6551415917982812,1.285559522504934
2020-05-14,AL,2972,3351092,3113.5568895714696,1042028.0,1.7837078300226217,1.2723650544173173
2020-05-15,AL,3212,3351092,3323.1189076501237,1042028.0,1.5665701566999932,1.2617473668930337
2020-05-16,AL,3585,3351092,3542.1425188965004,1042028.0,1.6462996406266202,1.2531745203399356
2020-05-17,AL,3811,3351092,3771.0263790512495,1042028.0,1.6123598511821524,1.2462247449540007
2020-05-18,AL,4029,3351092,4010.182698231744,1042028.0,1.0028921165129194,1.2405633773360605
2020-05-19,AL,4317,3351092,4260.037537124807,1042028.0,1.4236435581306606,1.2359238810997055
2020-05-20,AL,4436,3351092,4521.031809645633,,,
2020-05-21,AL,4915,3351092,4793.62277454146,,,
2020-05-22,AL,5300,3351092,5078.280681209362,,,
2020-03-20,AP,1,861773,0.0,,,
2020-03-21,AP,1,861773,0.15616418658048845,,,
2020-03-22,AP,1,861773,0.3470520762213933,,,
2020-03-23,AP,1,861773,0.5942142382054857,,,
2020-03-24,AP,1,861773,0.9202837349615186,,,
2020-03-25,AP,2,861773,1.352407652624129,,,
2020-03-26,AP,2,861773,1.9269457490600703,,,
2020-03-27,AP,3,861773,2.690507846342783,,,
2020-03-28,AP,4,861773,3.7053846684383953,,,
2020-03-29,AP,8,861773,5.053905882295088,,,
2020-03-30,AP,8,861773,6.845336305409777,,,
2020-03-31,AP,10,861773,9.225321014270113,,,
2020-04-01,AP,11,861773,12.387662410191007,,,
2020-04-02,AP,12,861773,16.588645758545574,,,
2020-04-03,AP,19,861773,22.169158748965692,,,
2020-04-04,AP,29,861773,29.58191348864621,,,
2020-04-05,AP,32,861773,39.42667600263321,,,
2020-04-06,AP,39,861773,52.501933216351254,,,
2020-04-07,AP,51,861773,69.86546353713788,,,
2020-04-08,AP,107,861773,92.8818533481345,,,
2020-04-09,AP,110,861773,118.18896757018463,,,
2020-04-10,AP,166,861773,143.5457664555083,,,
2020-04-11,AP,193,861773,169.7352108264124,,,
2020-04-12,AP,237,861773,197.24366062644563,510840.0,3.8376430791505465,3.0661771936565536
2020-04-13,AP,244,861773,226.39735006396847,510840.0,3.204897428028812,2.7467035660297787
2020-04-14,AP,308,861773,257.43889026879845,510840.0,2.222979728101125,2.517450902578144
2020-04-15,AP,340,861773,290.56888786780036,510840.0,1.949053528309333,2.349506459748663
2020-04-16,AP,362,861773,325.96961402561453,510840.0,1.1422106648576689,2.2244354243953293
2020-04-17,AP,375,861773,363.8178456524965,510840.0,0.7888180547399916,2.13005921570918
2020-04-18,AP,400,861773,404.2923437487538,510840.0,0.7927701117000358,2.058087234028386
2020-04-19,AP,416,861773,447.57839964273523,510840.0,1.0180373822582167,2.0027110862406383
2020-04-20,AP,435,861773,493.87015807602234,510840.0,1.0290362514770417,1.9597742327601668
2020-04-21,AP,466,861773,543.3724063812524,510840.0,1.4444482745056355,1.9262373171301503
2020-04-22,AP,492,861773,596.301962819198,510840.0,2.0085936686796573,1.899847001380467
2020-04-23,AP,555,861773,652.8886523140452,510840.0,1.984403367313726,1.8789111773043952
2020-04-24,AP,648,861773,713.3766492795506,510840.0,2.8520312885112578,1.8621359267430204
2020-04-25,AP,689,861773,778.0247599341002,510840.0,2.414297918152013,1.8485321684903933
2020-04-26,AP,821,861773,847.1071461819827,510840.0,2.152395439732412,1.8373379158970424
2020-04-27,AP,842,861773,920.9143423585002,510840.0,2.5295270268580685,1.827960587369299
2020-04-28,AP,918,861773,999.7536597153737,510840.0,1.8034030244335482,1.8199540922230333
2020-04-29,AP,1016,861773,1083.9510581355873,510840.0,1.7486282310589245,1.8129668398561645
2020-04-30,AP,1080,861773,1173.851048369705,510840.0,1.4825181073746263,1.8067026723080901
2020-05-01,AP,1121,861773,1269.8162178196574,510840.0,2.3321796164905257,1.8009514688848225
2020-05-02,AP,1187,861773,1372.2296925823562,510840.0,3.0731996470180083,1.7955433027317278
2020-05-03,AP,1482,861773,1481.4946841502415,510840.0,3.4799153513403183,1.790342994788371
2020-05-04,AP,1733,861773,1598.0358204020997,510840.0,3.3518947947072224,1.7852454670374376
2020-05-05,AP,1931,861773,1722.2988171501238,510840.0,2.483207129782949,1.7801655747048302
2020-05-06,AP,2046,861773,1854.7515848180053,510840.0,1.7048847248842678,1.7750399383718412
2020-05-07,AP,2199,861773,1995.8840577602327,510840.0,1.388247862485977,1.769811538501207
2020-05-08,AP,2322,861773,2146.2083921042577,510840.0,1.3498032024745854,1.7644394897540119
2020-05-09,AP,2493,861773,2306.260017107045,510840.0,1.0112158022229063,1.7588860039924141
2020-05-10,AP,2613,861773,2476.595433538795,510840.0,1.2259505644957434,1.7531162859249565
2020-05-11,AP,2671,861773,2657.7933960481705,510840.0,0.950313589460277,1.747111055505045
2020-05-12,AP,2910,861773,2850.453634302108,510840.0,1.8329649566772703,1.7408347193738034
2020-05-13,AP,3005,861773,3055.19623627833,510840.0,2.158227696358399,1.7342831242626413
2020-05-14,AP,3428,861773,3272.6610247689746,510840.0,2.0633455865845747,1.7274212580078556
2020-05-15,AP,3630,861773,3503.5054483192134,510840.0,2.0078925243124446,1.7202546756604986
2020-05-16,AP,3834,861773,3748.404028264532,510840.0,0.9441160281826138,1.7127521421388026
2020-05-17,AP,3952,861773,4008.042449935871,510840.0,0.9963842847745362,1.7049069309088556
2020-05-18,AP,4023,861773,4283.119515561658,510840.0,0.690681633741498,1.6966954238391665
2020-05-19,AP,4310,861773,4574.341339494312,510840.0,1.4294550519158755,1.688113375770563
2020-05-20,AP,4549,861773,4882.418349010221,,,
2020-05-21,AP,5188,861773,5208.061370031617,,,
2020-05-22,AP,5655,861773,5551.976644817009,,,
2020-03-13,AM,2,4207714,0.0,,,
2020-03-14,AM,2,4207714,0.4754157330568466,,,
2020-03-15,AM,2,4207714,1.3305132919120426,,,
2020-03-16,AM,2,4207714,2.520554031239276,,,
2020-03-17,AM,2,4207714,4.065245159501649,,,
2020-03-18,AM,2,4207714,6.018610000055452,,,
2020-03-19,AM,3,4207714,8.465824754133969,,,
2020-03-20,AM,7,4207714,11.515912870264476,,,
2020-03-21,AM,11,4207714,15.312678538002567,,,
2020-03-22,AM,26,4207714,20.03615091435628,,,
2020-03-23,AM,32,4207714,25.90931276136655,,,
2020-03-24,AM,47,4207714,33.21047675675985,,,
2020-03-25,AM,54,4207714,42.27984096969753,,,
2020-03-26,AM,67,4207714,53.55053119681892,,,
2020-03-27,AM,81,4207714,67.55570161268919,,,
2020-03-28,AM,111,4207714,84.95655449568362,,,
2020-03-29,AM,140,4207714,106.57777596676424,,,
2020-03-30,AM,151,4207714,133.44297081925544,2216197.0,3.1958734995418454,5.334458436498727
2020-03-31,AM,175,4207714,166.82111917656925,2216197.0,2.660373491672033,5.299100209463272
2020-04-01,AM,200,4207714,208.28922545437496,2216197.0,2.8263814155709994,5.27331651037361
2020-04-02,AM,229,4207714,259.8048140362481,2216197.0,3.3235409939655876,5.254546459461321
2020-04-03,AM,260,4207714,323.28635011542644,2216197.0,4.725409939915446,5.020027356404618
2020-04-04,AM,311,4207714,390.80035626369613,2216197.0,5.549086293948044,4.178605866438073
2020-04-05,AM,417,4207714,460.4540004126776,2216197.0,5.834980368237227,3.54709064415022
2020-04-06,AM,532,4207714,533.8350848106613,2216197.0,6.408934251579916,3.1003048198548564
2020-04-07,AM,636,4207714,612.0135894236873,2216197.0,5.174001245779817,2.7777626978862844
2020-04-08,AM,804,4207714,695.7853113484799,2216197.0,3.911021308600693,2.5410407535406363
2020-04-09,AM,899,4207714,785.8167193702292,2216197.0,3.0723745809790883,2.364891122605476
2020-04-10,AM,981,4207714,882.7188311049327,2216197.0,2.3666714316194404,2.232311191706351
2020-04-11,AM,1050,4207714,987.0918513353384,2216197.0,1.829029499259268,2.131555445234999
2020-04-12,AM,1206,4207714,1099.5501108413778,2216197.0,2.2813230088956202,2.0544174634692807
2020-04-13,AM,1275,4207714,1220.7359787722016,2216197.0,1.9884452120199896,1.9950026783300427
2020-04-14,AM,1484,4207714,1351.3307962971328,2216197.0,1.7628558974963535,1.9490101497057324
2020-04-15,AM,1554,4207714,1492.0625197901486,2216197.0,1.7030470524327108,1.9132753823708581
2020-04-16,AM,1719,4207714,1643.7100555548716,2216197.0,1.11254755022174,1.8854105849233305
2020-04-17,AM,1809,4207714,1807.1078893230729,2216197.0,1.1044660372079398,1.8636056570403603
2020-04-18,AM,1897,4207714,1983.1512654729413,2216197.0,1.0504586161426015,1.846472045661224
2020-04-19,AM,2044,4207714,2172.798170221026,2216197.0,0.9005174724527447,1.8329477786012027
2020-04-20,AM,2160,4207714,2377.0801458243513,2216197.0,1.1532638432909217,1.822203787662492
2020-04-21,AM,2270,4207714,2597.103495862896,2216197.0,1.9316405023754937,1.8136089586166293
2020-04-22,AM,2479,4207714,2834.0494325770787,2216197.0,2.1613749444324566,1.8066594107339893
2020-04-23,AM,2888,4207714,3089.186058852046,2216197.0,2.573648452625773,1.8009588559332956
2020-04-24,AM,3194,4207714,3363.868399112985,2216197.0,2.162879356184684,1.7962102082570566
2020-04-25,AM,3635,4207714,3659.548449382913,2216197.0,1.2053902253107025,1.792171226979374
2020-04-26,AM,3833,4207714,3977.7732121672084,2216197.0,1.0470845284783985,1.788654581115528
2020-04-27,AM,3928,4207714,4320.2020588786245,2216197.0,0.9793670348364484,1.7855213099780824
2020-04-28,AM,4337,4207714,4688.60452078871,2216197.0,1.2514029802197495,1.782656610786756
2020-04-29,AM,4801,4207714,5084.862824140946,2216197.0,1.6540387587515477,1.7799248038131446
2020-04-30,AM,5254,4207714,5510.998356762665,2216197.0,1.6181110449421945,1.7774613206459242
2020-05-01,AM,5723,4207714,5969.141980855378,2216197.0,2.0268495626925875,1.7749016208420982
2020-05-02,AM,6062,4207714,6461.571775874085,2216197.0,2.132151685992616,1.7724016811889691
2020-05-03,AM,6683,4207714,6990.703290695256,2216197.0,2.495588735428594,1.7698801748866544
2020-05-04,AM,7313,4207714,7559.095941145373,2216197.0,3.257149736824269,1.767308181929498
2020-05-05,AM,8109,4207714,8169.466576031425,2216197.0,3.037443470379627,1.7646589199794307
2020-05-06,AM,9243,4207714,8824.68904238141,2216197.0,2.5662368497151835,1.7619159662086603
2020-05-07,AM,10099,4207714,9527.797498234248,2216197.0,2.6622389230286454,1.759061037066145
2020-05-08,AM,10727,4207714,10281.986363652679,2216197.0,2.134639169940609,1.7560907696772536
2020-05-09,AM,11925,4207714,11090.618276391499,2216197.0,1.5310126917442155,1.7529877508436953
2020-05-10,AM,12599,4207714,11957.22352302018,2216197.0,1.886369821922214,1.7497314343707808
2020-05-11,AM,12919,4207714,12885.498997499762,2216197.0,1.7846805311563834,1.7463146620501706
2020-05-12,AM,14168,4207714,13879.30781936834,2216197.0,1.9489583585369152,1.7427267474188082
2020-05-13,AM,15816,4207714,14942.673225815515,2216197.0,2.0201207987281014,1.738958317783055
2020-05-14,AM,17181,4207714,16079.777052667412,2216197.0,1.8717817183507228,1.7350009204462202
2020-05-15,AM,18392,4207714,17294.944412214005,2216197.0,1.289585773927628,1.730845077661867
2020-05-16,AM,19677,4207714,18592.63906038941,2216197.0,0.8550569025385357,1.726480970414804
2020-05-17,AM,20328,4207714,19977.443021334737,2216197.0,0.8721075345155229,1.7218980139931583
2020-05-18,AM,20913,4207714,21454.04324507266,2216197.0,0.8472521791877863,1.7170848989958434
2020-05-19,AM,22132,4207714,23027.206186300868,2216197.0,1.17563815189028,1.7120344238678629
2020-05-20,AM,23704,4207714,24701.754077202924,,,
2020-05-21,AM,25367,4207714,26482.534521596983,,,
2020-05-22,AM,27038,4207714,28374.38231012004,,,
2020-03-06,BA,1,14930424,0.0,,,
2020-03-07,BA,2,14930424,0.3798833637911804,,,
2020-03-08,BA,2,14930424,1.0878988608784328,,,
2020-03-09,BA,2,14930424,2.0493790015151285,,,
2020-03-10,BA,2,14930424,3.2425866818988185,,,
2020-03-11,BA,3,14930424,4.6707434587130106,,,
2020-03-12,BA,3,14930424,6.3559175099957095,,,
2020-03-13,BA,7,14930424,8.33113094598899,,,
2020-03-14,BA,7,14930424,10.641354879088233,,,
2020-03-15,BA,9,14930424,13.34547576559069,,,
2020-03-16,BA,10,14930424,16.49426612851267,,,
2020-03-17,BA,14,14930424,20.121188205573226,,,
2020-03-18,BA,27,14930424,24.43980861607017,,,
2020-03-19,BA,31,14930424,29.395302445239786,,,
2020-03-20,BA,34,14930424,35.15250949791542,,,
2020-03-21,BA,41,14930424,41.856912336142685,,,
2020-03-22,BA,55,14930424,49.67589510452071,,,
2020-03-23,BA,63,14930424,58.780019829698645,,,
2020-03-24,BA,79,14930424,69.371867963437,,,
2020-03-25,BA,91,14930424,81.71613928015135,,,
2020-03-26,BA,108,14930424,96.06272872402701,,,
2020-03-27,BA,123,14930424,112.7850137957515,,,
2020-03-28,BA,127,14930424,132.23052103774728,,,
2020-03-29,BA,156,14930424,154.85272019546989,,,
2020-03-30,BA,176,14930424,181.17326834362285,,,
2020-03-31,BA,217,14930424,211.2394403540341,2831558.0,2.8820267113220983,2.745330530056466
2020-04-01,BA,246,14930424,242.36897371774086,2831558.0,2.5860327529023217,2.7137064466620817
2020-04-02,BA,267,14930424,274.67807562924827,2831558.0,2.862089656353353,2.6879270171895118
2020-04-03,BA,290,14930424,308.65671085686785,2831558.0,2.787063123093974,2.6662188448166453
2020-04-04,BA,336,14930424,344.63727500575567,2831558.0,2.6260580234896467,2.650917159374907
2020-04-05,BA,401,14930424,382.8549896808136,2831558.0,2.1104573214428894,2.6403571797626992
2020-04-06,BA,437,14930424,423.55371286502174,2831558.0,1.7068646133284435,2.631431484620512
2020-04-07,BA,462,14930424,466.9230775891048,2831558.0,1.4169998782118518,2.6249813537268163
2020-04-08,BA,515,14930424,513.163555282202,2831558.0,1.4991108429040847,2.619789162436462
2020-04-09,BA,568,14930424,562.4700993959557,2831558.0,1.5108953590564345,2.615746256192585
2020-04-10,BA,616,14930424,615.0832802655386,2831558.0,1.1973754130931753,2.612356053813269
2020-04-11,BA,640,14930424,671.1746626457161,2831558.0,1.2068689939820214,2.6100528169607977
2020-04-12,BA,674,14930424,731.0203164721248,2831558.0,1.29968687617406,2.6082924452831038
2020-04-13,BA,723,14930424,794.8801756664046,2831558.0,2.4739522682137385,2.6069680148141603
2020-04-14,BA,776,14930424,863.0112926524596,2831558.0,2.9734854078750748,2.605955691548313
2020-04-15,BA,884,14930424,935.6932352541588,2831558.0,3.4333217220719394,2.6050417012880724
2020-04-16,BA,967,14930424,1013.2364055169304,2831558.0,4.178476416773773,2.6043484717570595
2020-04-17,BA,1064,14930424,1096.155606549125,2831558.0,2.7493331398025886,2.5913717653038693
2020-04-18,BA,1200,14930424,1184.2059350841475,2831558.0,2.543905686524644,2.438307467207688
2020-04-19,BA,1249,14930424,1278.34001314144,2831558.0,2.5459994123820002,2.2833452038542763
2020-04-20,BA,1377,14930424,1378.788776969111,2831558.0,2.233027930204012,2.1634113368917487
2020-04-21,BA,1504,14930424,1485.949595367048,2831558.0,2.6863830670001576,2.0682795053625567
2020-04-22,BA,1645,14930424,1600.2265703750945,2831558.0,2.59992046405626,1.9924887099905275
2020-04-23,BA,1845,14930424,1722.1174586033273,2831558.0,2.250579971419969,1.9319055338379327
2020-04-24,BA,1979,14930424,1852.17943228129,2831558.0,1.7346657656899158,1.883610873252889
2020-04-25,BA,2116,14930424,1990.9315790461887,2831558.0,1.4657607490013955,1.8452139192553247
2020-04-26,BA,2248,14930424,2138.943984014897,2831558.0,1.6402333044502555,1.8147257360462163
2020-04-27,BA,2356,14930424,2296.8593230540773,2831558.0,1.4374998494299338,1.7905839530139993
2020-04-28,BA,2564,14930424,2465.2701616557088,2831558.0,1.7244900687843112,1.7715236023698482
2020-04-29,BA,2676,14930424,2644.936958557365,2831558.0,2.166494122149295,1.7564988136066713
2020-04-30,BA,2867,14930424,2836.575996640583,2831558.0,1.900322042556562,1.74466790027047
2020-05-01,BA,3140,14930424,3040.9907113030904,2831558.0,2.089676727615568,1.7353596132562668
2020-05-02,BA,3315,14930424,3259.0342127732756,2831558.0,1.9009827084406952,1.7280415099100181
2020-05-03,BA,3566,14930424,3491.6099596641466,2831558.0,1.8407471139529108,1.7222815344399034
2020-05-04,BA,3734,14930424,3739.6857584593267,2831558.0,1.8510173132152608,1.717723824630243
2020-05-05,BA,4040,14930424,4004.293963933782,2831558.0,1.6930786864157583,1.7140895489233894
2020-05-06,BA,4301,14930424,4286.531233766572,2831558.0,1.9164310579625816,1.7112082663222017
2020-05-07,BA,4528,14930424,4587.558674779447,2831558.0,1.7676414583392492,1.7088432176906092
2020-05-08,BA,4819,14930424,4908.6281513874765,2831558.0,2.070509631321368,1.7069185538387348
2020-05-09,BA,5175,14930424,5251.0624199478825,2831558.0,2.128104977678683,1.7053193373023907
2020-05-10,BA,5559,14930424,5616.240103962086,2831558.0,1.95296686778212,1.7039510047727948
2020-05-11,BA,5808,14930424,6005.755887205729,2831558.0,1.8835187181765392,1.7027603229427208
2020-05-12,BA,6205,14930424,6421.115208523939,2831558.0,1.6627137165064385,1.7017075782608897
2020-05-13,BA,6549,14930424,6864.054409287424,2831558.0,1.5553298540407716,1.700762416403688
2020-05-14,BA,6956,14930424,7336.403742342043,2831558.0,1.7861838253953817,1.6998772193871676
2020-05-15,BA,8130,14930424,7840.098213170558,2831558.0,1.409686322666789,1.6990162926325232
2020-05-16,BA,8316,14930424,8377.199183936898,2831558.0,0.9774536381044904,1.69816840387651
2020-05-17,BA,8444,14930424,8949.89766304046,2831558.0,0.6455797902150238,1.6973411905175046
2020-05-18,BA,8882,14930424,9560.528698706908,2831558.0,0.06536880095117091,1.6964921784563225
2020-05-19,BA,11014,14930424,10211.576595207309,2831558.0,1.9599124884110368,1.6956372139971514
2020-05-20,BA,11198,14930424,10905.682851031741,,,
2020-05-21,BA,11942,14930424,11645.66144738954,,,
2020-05-22,BA,12558,14930424,12434.49374152874,,,
2020-03-16,CE,9,9187886,0.0,,,
2020-03-17,CE,10,9187886,2.2105121393684324,,,
2020-03-18,CE,19,9187886,6.9500414957575405,,,
2020-03-19,CE,20,9187886,14.658482953655259,,,
2020-03-20,CE,68,9187886,26.54168500702746,,,
2020-03-21,CE,84,9187886,44.58249283931387,,,
2020-03-22,CE,125,9187886,71.86911831168105,,,
2020-03-23,CE,164,9187886,113.10679515663564,,,
2020-03-24,CE,185,9187886,168.17065672285963,2651800.0,5.222665925440868,15.162454269305382
2020-03-25,CE,211,9187886,222.07515608658574,2651800.0,4.145536372361371,10.208571605842547
2020-03-26,CE,237,9187886,276.1686922978033,2651800.0,3.7098121137691233,6.924662032390679
2020-03-27,CE,282,9187886,332.06292465686755,2651800.0,3.211478341154665,5.1065974808055445
2020-03-28,CE,322,9187886,390.7776978152716,2651800.0,2.459004163786592,4.036498038767504
2020-03-29,CE,359,9187886,452.9961792657769,2651800.0,1.6979408565897365,3.3676762143822963
2020-03-30,CE,382,9187886,519.2445551156077,2651800.0,1.5937399627378044,2.9279957063004884
2020-03-31,CE,401,9187886,589.956208412559,2651800.0,2.495659797319375,2.6270216880062085
2020-04-01,CE,445,9187886,665.5269868105808,2651800.0,3.0149035840008858,2.4142969810128925
2020-04-02,CE,565,9187886,746.3660743610918,2651800.0,3.4763708833862412,2.260336492159019
2020-04-03,CE,658,9187886,832.8596519478059,2651800.0,4.6485835919798015,2.146873814584245
2020-04-04,CE,745,9187886,925.4095247422702,2651800.0,3.6583889493012864,2.062064902815654
2020-04-05,CE,963,9187886,1024.406420960116,2651800.0,3.598912359421358,1.9980408783372827
2020-04-06,CE,1046,9187886,1130.3308354058647,2651800.0,3.84541938369982,1.949366257151864
2020-04-07,CE,1189,9187886,1243.7268357393014,2651800.0,2.4757903108114685,1.9121537439617868
2020-04-08,CE,1394,9187886,1365.0876534676088,2651800.0,2.277402117212192,1.8835870382173687
2020-04-09,CE,1445,9187886,1494.9674055623236,2651800.0,1.8605771784142968,1.8616355128544009
2020-04-10,CE,1558,9187886,1633.956612816994,2651800.0,1.2039499704087238,1.84464877642852
2020-04-11,CE,1668,9187886,1782.7010563475635,2651800.0,1.5273753870057187,1.831541115431728
2020-04-12,CE,1747,9187886,1941.875940339427,2651800.0,1.5122892132565535,1.8213319833869759
2020-04-13,CE,1936,9187886,2112.229131860027,2651800.0,1.6307052047349528,1.813443527319364
2020-04-14,CE,2072,9187886,2294.527730216664,2651800.0,1.6234223223923732,1.8072005461538576
2020-04-15,CE,2292,9187886,2489.625728485166,2651800.0,1.8579840141443689,1.802327663022154
2020-04-16,CE,2412,9187886,2698.398939864653,2651800.0,2.2181727276320573,1.79846942815995
2020-04-17,CE,2747,9187886,2921.8086968254656,2651800.0,2.0356648962713426,1.7953829525363716
2020-04-18,CE,3062,9187886,3160.8566792351453,2651800.0,2.068983744455993,1.7928852250932714
2020-04-19,CE,3308,9187886,3416.647844140164,2651800.0,1.7460433361387289,1.790834839627071
2020-04-20,CE,3487,9187886,3690.3513098737653,2651800.0,1.6895803504695408,1.7891350199445506
2020-04-21,CE,3686,9187886,3983.219872292623,2651800.0,2.3626048461890816,1.7876761617003525
2020-04-22,CE,4116,9187886,4296.5955392847545,2651800.0,2.4578752949968834,1.7863695792328418
2020-04-23,CE,4702,9187886,4631.914189008241,2651800.0,2.8548697917360704,1.785180053312598
2020-04-24,CE,5121,9187886,4990.707412486728,2651800.0,2.923781415982076,1.7840934046285228
2020-04-25,CE,5667,9187886,5374.598229557554,2651800.0,2.4304962945603883,1.7830351505519968
2020-04-26,CE,6260,9187886,5785.304875355201,2651800.0,2.0402760307229286,1.7820263487622643
2020-04-27,CE,6783,9187886,6224.699189130225,2651800.0,1.5336738761106117,1.7810235647268469
2020-04-28,CE,6985,9187886,6694.780930411913,2651800.0,1.1775280298406352,1.7800025084540017
2020-04-29,CE,7411,9187886,7197.675962113853,2651800.0,0.8469051425213178,1.7789813405331694
2020-04-30,CE,7861,9187886,7735.658152137346,2651800.0,0.9255134989749596,1.7779079623190517
2020-05-01,CE,8000,9187886,8311.149014780583,2651800.0,0.7206998278130905,1.7768037518312825
2020-05-02,CE,8309,9187886,8926.739312379874,2651800.0,2.2261764500065686,1.7756507179131762
2020-05-03,CE,8379,9187886,9585.200124703466,2651800.0,2.3767873861030764,1.7743038994110858
2020-05-04,CE,11040,9187886,10289.478652128259,2651800.0,2.5699999487146097,1.7732867678613105
2020-05-05,CE,11470,9187886,11042.725484993698,2651800.0,2.9400513653998672,1.7718584019442791
2020-05-06,CE,12310,9187886,11848.302678414555,2651800.0,1.9244487529004388,1.7704530791136903
2020-05-07,CE,13888,9187886,12709.790730215258,2651800.0,1.9409288107976463,1.7689821548237323
2020-05-08,CE,15134,9187886,13631.016156235131,2651800.0,1.7984309234829063,1.767440780065104
2020-05-09,CE,15879,9187886,14616.052853457437,2651800.0,1.513515529120827,1.7658154155444397
2020-05-10,CE,16692,9187886,15669.254341012822,2651800.0,1.2516015804580731,1.7640995203173124
2020-05-11,CE,17599,9187886,16795.268959611418,2651800.0,1.1996667744983736,1.7622916676924985
2020-05-12,CE,18412,9187886,17999.02685919533,2651800.0,1.2432437461764525,1.760388101184623
2020-05-13,CE,19156,9187886,19285.775674134227,2651800.0,1.4830800179575985,1.7583758944455459
2020-05-14,CE,21077,9187886,20661.1217770054,2651800.0,1.3938458556454003,1.7562597946849177
2020-05-15,CE,23059,9187886,22131.011965429658,2651800.0,1.1772338940332516,1.7540215973768922
2020-05-16,CE,23795,9187886,23701.793831238014,2651800.0,1.1721552327731568,1.7516609311242648
2020-05-17,CE,24255,9187886,25380.19578986156,2651800.0,1.0002715631651755,1.7491864971239213
2020-05-18,CE,26363,9187886,27173.3929755368,2651800.0,1.3319394062917786,1.7465897386580798
2020-05-19,CE,28112,9187886,29088.97498505276,2651800.0,1.5027317940582643,1.7438458263503966
2020-05-20,CE,30560,9187886,31135.009840382,,,
2020-05-21,CE,31413,9187886,33320.076956616824,,,
2020-05-22,CE,34573,9187886,35653.287946258846,,,
2020-03-07,DF,1,3052546,0.0,,,
2020-03-08,DF,1,3052546,0.7182910968851918,,,
2020-03-09,DF,1,3052546,2.1640400635783634,,,
2020-03-10,DF,1,3052546,4.160984872602193,,,
2020-03-11,DF,2,3052546,6.650922725537027,,,
2020-03-12,DF,2,3052546,9.635681983082561,,,
2020-03-13,DF,2,3052546,13.156715380810466,,,
2020-03-14,DF,8,3052546,17.282046119784553,,,
2020-03-15,DF,14,3052546,22.0960259184258,,,
2020-03-16,DF,19,3052546,27.69552840829305,,,
2020-03-17,DF,19,3052546,34.2122294241801,,,
2020-03-18,DF,34,3052546,41.79588785442024,,,
2020-03-19,DF,42,3052546,50.614397940103,,,
2020-03-20,DF,87,3052546,60.915444172064895,,,
2020-03-21,DF,108,3052546,72.79224574675673,,,
2020-03-22,DF,117,3052546,86.65678989581271,,,
2020-03-23,DF,138,3052546,102.77323085319378,,,
2020-03-24,DF,161,3052546,121.48983111974786,,,
2020-03-25,DF,195,3052546,143.2551830058381,,,
2020-03-26,DF,201,3052546,168.5573042327637,,,
2020-03-27,DF,241,3052546,197.96022089707253,,,
2020-03-28,DF,260,3052546,232.13290073384564,,,
2020-03-29,DF,298,3052546,270.61155323747795,,,
2020-03-30,DF,312,3052546,306.69966133848135,,,
2020-03-31,DF,333,3052546,340.22074639808363,,,
2020-04-01,DF,370,3052546,371.92065569543394,,,
2020-04-02,DF,400,3052546,402.2585960840813,,,
2020-04-03,DF,419,3052546,431.51770723119415,,,
2020-04-04,DF,456,3052546,459.87308577026977,,,
2020-04-05,DF,468,3052546,487.43520958909636,,,
2020-04-06,DF,485,3052546,514.281390062991,,,
2020-04-07,DF,503,3052546,540.4600194832158,,,
2020-04-08,DF,509,3052546,566.0066967715608,,,
